,name,position,team,game_id,player_id
0,Begović,XX,Bournemouth,40,21972
1,Smith,DF,Bournemouth,40,43394
2,Francis,DF,Bournemouth,40,9732
3,Aké,DF,Bournemouth,40,71946
4,Daniels,DF,Bournemouth,40,46020
5,Surman,MF,Bournemouth,40,7742
6,Arter,MF,Bournemouth,40,13884
7,Fraser,MF,Bournemouth,40,54000
8,King,FW,Bournemouth,40,40835
9,Pugh,MF,Bournemouth,40,43020
10,Defoe,FW,Bournemouth,40,588
11,Ryan,XX,Brighton & Hove Albion,40,41314
12,Rosenior,DF,Brighton & Hove Albion,40,1859
13,Duffy,DF,Brighton & Hove Albion,40,35497
14,Dunk,DF,Brighton & Hove Albion,40,47238
15,Suttner,DF,Brighton & Hove Albion,40,23019
16,Knockaert,MF,Brighton & Hove Albion,40,50870
17,Stephens,MF,Brighton & Hove Albion,40,20617
18,Propper,MF,Brighton & Hove Albion,40,39059
19,March,MF,Brighton & Hove Albion,40,76485
20,Groß,AM,Brighton & Hove Albion,40,34541
21,Hemed,FW,Brighton & Hove Albion,40,6487
22,Hennessey,XX,Crystal Palace,41,8611
23,Ward,DF,Crystal Palace,41,27074
24,Fosu-Mensah,DF,Crystal Palace,41,105224
25,Dann,DF,Crystal Palace,41,25680
26,Schlupp,DF,Crystal Palace,41,57386
27,McArthur,MF,Crystal Palace,41,21554
28,Cabaye,MF,Crystal Palace,41,2776
29,Townsend,FW,Crystal Palace,41,45908
30,Loftus-Cheek,MF,Crystal Palace,41,97151
31,Puncheon,MF,Crystal Palace,41,25843
32,Benteke,FW,Crystal Palace,41,16811
33,Forster,XX,Southampton,41,13876
34,Cédric,DF,Southampton,41,46131
35,Yoshida,DF,Southampton,41,24453
36,Hoedt,DF,Southampton,41,85663
37,Bertrand,DF,Southampton,41,20621
38,Romeu,DM,Southampton,41,40786
39,Lemina,MF,Southampton,41,76999
40,Tadic,FW,Southampton,41,25134
41,Davis,MF,Southampton,41,791
42,Redmond,FW,Southampton,41,52548
43,Long,FW,Southampton,41,1903
44,Lössl,XX,Huddersfield Town,42,19553
45,Smith,DF,Huddersfield Town,42,82894
46,Zanka,DF,Huddersfield Town,42,10741
47,Schindler,DF,Huddersfield Town,42,53718
48,Löwe,DF,Huddersfield Town,42,51480
49,Williams,DM,Huddersfield Town,42,44496
50,Kachunga,FW,Huddersfield Town,42,51868
51,Sabiri,AM,Huddersfield Town,42,115351
52,Mooy,MF,Huddersfield Town,42,41166
53,Ince,MF,Huddersfield Town,42,50793
54,Depoitre,FW,Huddersfield Town,42,83353
55,Schmeichel,XX,Leicester City,42,6670
56,Simpson,DF,Leicester City,42,7776
57,Morgan,DF,Leicester City,42,25714
58,Maguire,DF,Leicester City,42,57627
59,Chilwell,DF,Leicester City,42,104268
60,Mahrez,FW,Leicester City,42,73506
61,Ndidi,DM,Leicester City,42,80418
62,King,MF,Leicester City,42,14000
63,Albrighton,MF,Leicester City,42,32680
64,Vardy,FW,Leicester City,42,63664
65,Iheanacho,FW,Leicester City,42,92880
66,Mignolet,XX,Liverpool,43,14326
67,Arnold,DF,Liverpool,43,110457
68,Matip,DF,Liverpool,43,42117
69,Klavan,DF,Liverpool,43,2440
70,Robertson,DF,Liverpool,43,81563
71,Milner,MF,Liverpool,43,493
72,Can,DM,Liverpool,43,67096
73,Philippe Coutinho,FW,Liverpool,43,43859
74,Salah,FW,Liverpool,43,71707
75,Sturridge,FW,Liverpool,43,5985
76,Roberto Firmino,FW,Liverpool,43,54804
77,Pope,XX,Burnley,43,67170
78,Lowton,DF,Burnley,43,42552
79,Tarkowski,DF,Burnley,43,55365
80,Mee,DF,Burnley,43,40793
81,Ward,DF,Burnley,43,8614
82,Cork,DM,Burnley,43,12857
83,Defour,MF,Burnley,43,9295
84,Guðmundsson,FW,Burnley,43,49182
85,Arfield,MF,Burnley,43,11480
86,Brady,MF,Burnley,43,53118
87,Wood,FW,Burnley,43,34201
88,Elliot,XX,Newcastle United,44,25215
89,Yedlin,DF,Newcastle United,44,76976
90,Lascelles,DF,Newcastle United,44,67932
91,Clark,DF,Newcastle United,44,39242
92,Mbemba,DF,Newcastle United,44,77277
93,Hayden,DM,Newcastle United,44,83862
94,Merino,DM,Newcastle United,44,94022
95,Ritchie,MF,Newcastle United,44,39240
96,Ayoze Perez,AM,Newcastle United,44,84116
97,Atsu,MF,Newcastle United,44,59028
98,Joselu,FW,Newcastle United,44,40193
99,Butland,XX,Stoke City,44,61705
100,Zouma,DF,Stoke City,44,62935
101,Martins Indi,DF,Stoke City,44,52257
102,Wimmer,DF,Stoke City,44,58971
103,Diouf,FW,Stoke City,44,18699
104,Allen,MF,Stoke City,44,22845
105,Fletcher,MF,Stoke City,44,54
106,Pieters,DF,Stoke City,44,2302
107,Shaqiri,FW,Stoke City,44,36861
108,Jesé,FW,Stoke City,44,66640
109,Choupo Moting,FW,Stoke City,44,11127
110,Heurelho Gomes,XX,Watford,45,1118
111,Janmaat,DF,Watford,45,27779
112,Mariappa,DF,Watford,45,1887
113,Kabasele,DF,Watford,45,50762
114,Holebas,DF,Watford,45,13199
115,Doucoure,MF,Watford,45,75703
116,Chalobah,DM,Watford,45,53522
117,Carrillo,FW,Watford,45,55420
118,Cleverley,MF,Watford,45,39422
119,Richarlison,FW,Watford,45,108947
120,Gray,FW,Watford,45,47270
121,Ederson Moraes,XX,Manchester City,45,74330
122,Walker,DF,Manchester City,45,37666
123,Stones,DF,Manchester City,45,58793
124,Otamendi,DF,Manchester City,45,21163
125,Mendy,DF,Manchester City,45,62657
126,Fernandinho,DM,Manchester City,45,6084
127,De Bruyne,AM,Manchester City,45,34705
128,Silva,AM,Manchester City,45,861
129,Sterling,FW,Manchester City,45,69315
