,goals_for,goals_against,team,game_id,date
104,0,1,Angers SCO,143,21Oct
105,2,1,Stade Rennais FC,143,18Nov
106,1,0,Stade Rennais FC,143,03Nov
107,0,1,Stade Rennais FC,143,28Oct
108,1,2,Stade Rennais FC,143,25Oct
109,1,0,Stade Rennais FC,143,21Oct
110,1,1,EA Guingamp,144,18Nov
111,6,0,EA Guingamp,144,04Nov
112,1,1,EA Guingamp,144,28Oct
113,0,2,EA Guingamp,144,24Oct
114,2,1,EA Guingamp,144,21Oct
115,0,0,Montpellier-HSC,144,19Nov
116,1,1,Montpellier-HSC,144,04Nov
117,0,1,Montpellier-HSC,144,28Oct
118,0,2,Montpellier-HSC,144,24Oct
119,0,1,Montpellier-HSC,144,20Oct
120,4,0,Olympique Lyonnais,145,23Nov
121,0,0,Olympique Lyonnais,145,19Nov
122,0,5,Olympique Lyonnais,145,05Nov
123,3,0,Olympique Lyonnais,145,02Nov
124,2,0,Olympique Lyonnais,145,29Oct
125,3,0,Lille OSC,145,20Nov
126,3,1,Lille OSC,145,17Nov
127,0,3,Lille OSC,145,05Nov
128,0,1,Lille OSC,145,29Oct
129,2,2,Lille OSC,145,25Oct
130,0,0,FC Metz,146,18Nov
131,0,3,FC Metz,146,05Nov
132,2,0,FC Metz,146,29Oct
133,1,0,FC Metz,146,25Oct
134,1,2,FC Metz,146,21Oct
135,1,1,Olympique de Marseille,146,23Nov
136,1,1,Olympique de Marseille,146,19Nov
137,5,0,Olympique de Marseille,146,05Nov
138,1,0,Olympique de Marseille,146,02Nov
139,0,1,Olympique de Marseille,146,29Oct
140,4,1,FC Nantes,147,18Nov
141,2,1,FC Nantes,147,04Nov
142,1,0,FC Nantes,147,28Oct
143,3,1,FC Nantes,147,25Oct
144,2,1,FC Nantes,147,21Oct
145,2,2,AS Monaco,147,21Nov
146,1,4,AS Monaco,147,21Nov
147,1,1,AS Monaco,147,17Nov
148,6,0,AS Monaco,147,04Nov
149,3,2,AS Monaco,147,01Nov
150,0,0,Toulouse FC,148,18Nov
151,2,1,Toulouse FC,148,04Nov
152,0,0,Toulouse FC,148,29Oct
153,4,2,Toulouse FC,148,25Oct
154,0,1,Toulouse FC,148,21Oct
155,3,1,OGC Nice,148,23Nov
156,1,1,OGC Nice,148,19Nov
157,1,0,OGC Nice,148,05Nov
158,1,0,OGC Nice,148,02Nov
159,3,0,OGC Nice,148,27Oct
160,2,0,Paris Saint-Germain FC,149,22Nov
161,7,1,Paris Saint-Germain FC,149,22Nov
162,4,1,Paris Saint-Germain FC,149,18Nov
163,0,5,Paris Saint-Germain FC,149,04Nov
164,2,3,Paris Saint-Germain FC,149,31Oct
165,3,1,ES Troyes AC,149,18Nov
166,3,0,ES Troyes AC,149,04Nov
167,1,0,ES Troyes AC,149,28Oct
168,1,2,ES Troyes AC,149,25Oct
169,0,5,ES Troyes AC,149,22Oct
170,3,1,Dijon FCO,150,25Nov
171,3,1,Dijon FCO,150,18Nov
172,1,0,Dijon FCO,150,05Nov
173,1,0,Dijon FCO,150,28Oct
174,1,2,Dijon FCO,150,25Oct
175,1,0,FC Girondins de Bordeaux,150,25Nov
176,1,1,FC Girondins de Bordeaux,150,19Nov
177,1,0,FC Girondins de Bordeaux,150,03Nov
178,0,2,FC Girondins de Bordeaux,150,28Oct
179,1,0,FC Girondins de Bordeaux,150,21Oct
180,2,2,RC Strasbourg,151,24Nov
181,2,1,RC Strasbourg,151,18Nov
182,3,0,RC Strasbourg,151,04Nov
183,2,2,RC Strasbourg,151,28Oct
184,1,1,RC Strasbourg,151,25Oct
185,1,2,Paris Saint-Germain FC,151,26Nov
186,2,0,Paris Saint-Germain FC,151,22Nov
187,7,1,Paris Saint-Germain FC,151,22Nov
188,4,1,Paris Saint-Germain FC,151,18Nov
189,0,5,Paris Saint-Germain FC,151,04Nov
190,3,0,Lille OSC,152,25Nov
191,3,0,Lille OSC,152,20Nov
192,3,1,Lille OSC,152,17Nov
193,0,3,Lille OSC,152,05Nov
194,0,1,Lille OSC,152,29Oct
195,3,1,Toulouse FC,152,25Nov
196,0,0,Toulouse FC,152,18Nov
197,2,1,Toulouse FC,152,04Nov
198,0,0,Toulouse FC,152,29Oct
199,4,2,Toulouse FC,152,25Oct
200,1,2,AS Monaco,153,26Nov
201,2,2,AS Monaco,153,21Nov
202,1,4,AS Monaco,153,21Nov
203,1,1,AS Monaco,153,17Nov
204,6,0,AS Monaco,153,04Nov
205,3,0,Angers SCO,153,25Nov
206,1,1,Angers SCO,153,18Nov
207,0,5,Angers SCO,153,04Nov
208,2,2,Angers SCO,153,28Oct
209,3,2,Angers SCO,153,25Oct
210,0,5,OGC Nice,154,26Nov
211,3,1,OGC Nice,154,23Nov
212,1,1,OGC Nice,154,19Nov
213,1,0,OGC Nice,154,05Nov
214,1,0,OGC Nice,154,02Nov
215,0,2,FC Metz,154,25Nov
216,0,0,FC Metz,154,18Nov
217,0,3,FC Metz,154,05Nov
218,2,0,FC Metz,154,29Oct
219,1,0,FC Metz,154,25Oct
220,2,1,Stade Rennais FC,155,25Nov
221,2,1,Stade Rennais FC,155,18Nov
222,1,0,Stade Rennais FC,155,03Nov
223,0,1,Stade Rennais FC,155,28Oct
224,1,2,Stade Rennais FC,155,25Oct
225,0,2,Amiens SCF,155,25Nov
226,3,0,Amiens SCF,155,20Nov
227,1,1,Amiens SCF,155,17Nov
228,1,1,Amiens SCF,155,04Nov
229,1,1,Amiens SCF,155,28Oct
230,3,0,ES Troyes AC,156,25Nov
231,3,1,ES Troyes AC,156,18Nov
232,3,0,ES Troyes AC,156,04Nov
233,1,0,ES Troyes AC,156,28Oct
234,1,2,ES Troyes AC,156,25Oct
235,1,0,EA Guingamp,156,26Nov
236,1,1,EA Guingamp,156,18Nov
237,6,0,EA Guingamp,156,04Nov
238,1,1,EA Guingamp,156,28Oct
239,0,2,EA Guingamp,156,24Oct
240,2,2,AS Saint-Etienne,157,24Nov
241,3,1,AS Saint-Etienne,157,17Nov
242,0,5,AS Saint-Etienne,157,05Nov
243,0,0,AS Saint-Etienne,157,29Oct
244,1,1,AS Saint-Etienne,157,25Oct
245,2,1,FC Nantes,157,25Nov
246,4,1,FC Nantes,157,18Nov
247,2,1,FC Nantes,157,04Nov
248,1,0,FC Nantes,157,28Oct
249,3,1,FC Nantes,157,25Oct
250,1,0,Stade Malherbe Caen,158,25Nov
251,1,1,Stade Malherbe Caen,158,19Nov
252,5,0,Stade Malherbe Caen,158,05Nov
253,1,0,Stade Malherbe Caen,158,28Oct
254,0,1,Stade Malherbe Caen,158,24Oct
255,0,5,Olympique Lyonnais,158,26Nov
256,4,0,Olympique Lyonnais,158,23Nov
257,0,0,Olympique Lyonnais,158,19Nov
258,0,5,Olympique Lyonnais,158,05Nov
259,3,0,Olympique Lyonnais,158,02Nov
260,3,0,Montpellier-HSC,159,25Nov
261,0,0,Montpellier-HSC,159,19Nov
262,1,1,Montpellier-HSC,159,04Nov
263,0,1,Montpellier-HSC,159,28Oct
264,0,2,Montpellier-HSC,159,24Oct
265,1,0,Olympique de Marseille,159,26Nov
266,1,1,Olympique de Marseille,159,23Nov
267,1,1,Olympique de Marseille,159,19Nov
268,5,0,Olympique de Marseille,159,05Nov
269,1,0,Olympique de Marseille,159,02Nov
270,3,0,FC Girondins de Bordeaux,160,28Nov
271,1,0,FC Girondins de Bordeaux,160,25Nov
272,1,1,FC Girondins de Bordeaux,160,19Nov
273,1,0,FC Girondins de Bordeaux,160,03Nov
274,0,2,FC Girondins de Bordeaux,160,28Oct
275,0,0,RC Strasbourg,160,28Nov
276,2,2,RC Strasbourg,160,24Nov
277,2,1,RC Strasbourg,160,18Nov
278,3,0,RC Strasbourg,160,04Nov
279,2,2,RC Strasbourg,160,28Oct
280,3,1,Paris Saint-Germain FC,161,05Dec
281,2,1,Paris Saint-Germain FC,161,02Dec
282,2,0,Paris Saint-Germain FC,161,29Nov
283,1,2,Paris Saint-Germain FC,161,26Nov
284,2,0,Paris Saint-Germain FC,161,22Nov
285,1,2,Lille OSC,161,29Nov
286,3,0,Lille OSC,161,25Nov
287,3,0,Lille OSC,161,20Nov
288,3,1,Lille OSC,161,17Nov
289,0,3,Lille OSC,161,05Nov
290,1,2,Angers SCO,162,29Nov
291,3,0,Angers SCO,162,25Nov
292,1,1,Angers SCO,162,18Nov
293,0,5,Angers SCO,162,04Nov
294,2,2,Angers SCO,162,28Oct
295,0,0,Montpellier-HSC,162,29Nov
296,3,0,Montpellier-HSC,162,25Nov
297,0,0,Montpellier-HSC,162,19Nov
298,1,1,Montpellier-HSC,162,04Nov
299,0,1,Montpellier-HSC,162,28Oct
300,0,0,EA Guingamp,163,29Nov
301,1,0,EA Guingamp,163,26Nov
302,1,1,EA Guingamp,163,18Nov
303,6,0,EA Guingamp,163,04Nov
304,1,1,EA Guingamp,163,28Oct
305,2,1,Dijon FCO,163,28Nov
306,3,1,Dijon FCO,163,25Nov
307,3,1,Dijon FCO,163,18Nov
308,1,0,Dijon FCO,163,05Nov
309,1,0,Dijon FCO,163,28Oct
310,0,3,FC Metz,164,29Nov
311,0,2,FC Metz,164,25Nov
312,0,0,FC Metz,164,18Nov
313,0,3,FC Metz,164,05Nov
314,2,0,FC Metz,164,29Oct
315,1,2,Stade Rennais FC,164,29Nov
316,2,1,Stade Rennais FC,164,25Nov
317,2,1,Stade Rennais FC,164,18Nov
318,1,0,Stade Rennais FC,164,03Nov
319,0,1,Stade Rennais FC,164,28Oct
320,5,2,AS Monaco,165,06Dec
321,1,0,AS Monaco,165,02Dec
322,1,0,AS Monaco,165,29Nov
323,1,2,AS Monaco,165,26Nov
324,2,2,AS Monaco,165,21Nov
325,2,0,ES Troyes AC,165,29Nov
326,3,0,ES Troyes AC,165,25Nov
327,3,1,ES Troyes AC,165,18Nov
328,3,0,ES Troyes AC,165,04Nov
329,1,0,ES Troyes AC,165,28Oct
330,1,2,Toulouse FC,166,29Nov
331,3,1,Toulouse FC,166,25Nov
332,0,0,Toulouse FC,166,18Nov
333,2,1,Toulouse FC,166,04Nov
334,0,0,Toulouse FC,166,29Oct
335,0,0,Stade Malherbe Caen,166,28Nov
336,1,0,Stade Malherbe Caen,166,25Nov
337,1,1,Stade Malherbe Caen,166,19Nov
338,5,0,Stade Malherbe Caen,166,05Nov
339,1,0,Stade Malherbe Caen,166,28Oct
340,2,1,Amiens SCF,167,28Nov
341,0,2,Amiens SCF,167,25Nov
342,3,0,Amiens SCF,167,20Nov
343,1,1,Amiens SCF,167,17Nov
344,1,1,Amiens SCF,167,04Nov
345,1,2,Olympique Lyonnais,167,03Dec
346,1,2,Olympique Lyonnais,167,29Nov
347,0,5,Olympique Lyonnais,167,26Nov
348,4,0,Olympique Lyonnais,167,23Nov
349,0,0,Olympique Lyonnais,167,19Nov
350,1,0,FC Nantes,168,29Nov
351,2,1,FC Nantes,168,25Nov
352,4,1,FC Nantes,168,18Nov
353,2,1,FC Nantes,168,04Nov
354,1,0,FC Nantes,168,28Oct
355,3,1,OGC Nice,168,02Dec
356,1,2,OGC Nice,168,29Nov
357,0,5,OGC Nice,168,26Nov
358,3,1,OGC Nice,168,23Nov
359,1,1,OGC Nice,168,19Nov
360,1,1,Olympique de Marseille,169,03Dec
361,0,3,Olympique de Marseille,169,29Nov
362,1,0,Olympique de Marseille,169,26Nov
363,1,1,Olympique de Marseille,169,23Nov
364,1,1,Olympique de Marseille,169,19Nov
365,3,0,AS Saint-Etienne,169,28Nov
366,2,2,AS Saint-Etienne,169,24Nov
367,3,1,AS Saint-Etienne,169,17Nov
368,0,5,AS Saint-Etienne,169,05Nov
369,0,0,AS Saint-Etienne,169,29Oct
370,1,1,AS Saint-Etienne,170,03Dec
371,3,0,AS Saint-Etienne,170,28Nov
372,2,2,AS Saint-Etienne,170,24Nov
373,3,1,AS Saint-Etienne,170,17Nov
374,0,5,AS Saint-Etienne,170,05Nov
375,3,2,AS Monaco,170,09Dec
376,2,1,AS Monaco,170,06Dec
377,5,2,AS Monaco,170,06Dec
378,1,0,AS Monaco,170,02Dec
379,1,0,AS Monaco,170,29Nov
380,1,1,Stade Rennais FC,171,09Dec
381,2,0,Stade Rennais FC,171,02Dec
382,1,2,Stade Rennais FC,171,29Nov
383,2,1,Stade Rennais FC,171,25Nov
384,2,1,Stade Rennais FC,171,18Nov
385,3,1,Paris Saint-Germain FC,171,09Dec
386,3,1,Paris Saint-Germain FC,171,05Dec
387,3,1,Paris Saint-Germain FC,171,05Dec
388,2,1,Paris Saint-Germain FC,171,02Dec
389,2,0,Paris Saint-Germain FC,171,29Nov
390,2,0,Stade Malherbe Caen,172,09Dec
391,1,2,Stade Malherbe Caen,172,03Dec
392,0,0,Stade Malherbe Caen,172,28Nov
393,1,0,Stade Malherbe Caen,172,25Nov
394,1,1,Stade Malherbe Caen,172,19Nov
395,0,1,EA Guingamp,172,02Dec
396,0,0,EA Guingamp,172,29Nov
397,1,0,EA Guingamp,172,26Nov
398,1,1,EA Guingamp,172,18Nov
399,6,0,EA Guingamp,172,04Nov
400,3,2,Dijon FCO,173,01Dec
401,2,1,Dijon FCO,173,28Nov
402,3,1,Dijon FCO,173,25Nov
403,3,1,Dijon FCO,173,18Nov
404,1,0,Dijon FCO,173,05Nov
405,3,1,Lille OSC,173,09Dec
406,1,0,Lille OSC,173,02Dec
407,1,2,Lille OSC,173,29Nov
408,3,0,Lille OSC,173,25Nov
409,3,0,Lille OSC,173,20Nov
410,1,1,Montpellier-HSC,174,09Dec
411,1,1,Montpellier-HSC,174,03Dec
412,0,0,Montpellier-HSC,174,29Nov
413,3,0,Montpellier-HSC,174,25Nov
414,0,0,Montpellier-HSC,174,19Nov
415,1,1,FC Metz,174,09Dec
416,3,1,FC Metz,174,02Dec
417,0,3,FC Metz,174,29Nov
418,0,2,FC Metz,174,25Nov
419,0,0,FC Metz,174,18Nov
420,0,3,RC Strasbourg,175,08Dec
421,2,1,RC Strasbourg,175,02Dec
422,0,0,RC Strasbourg,175,28Nov
423,2,2,RC Strasbourg,175,24Nov
424,2,1,RC Strasbourg,175,18Nov
425,2,0,Toulouse FC,175,09Dec
426,1,0,Toulouse FC,175,02Dec
427,1,2,Toulouse FC,175,29Nov
428,3,1,Toulouse FC,175,25Nov
429,0,0,Toulouse FC,175,18Nov
430,0,1,ES Troyes AC,176,02Dec
431,2,0,ES Troyes AC,176,29Nov
432,3,0,ES Troyes AC,176,25Nov
433,3,1,ES Troyes AC,176,18Nov
434,3,0,ES Troyes AC,176,04Nov
435,1,2,Amiens SCF,176,10Dec
436,2,0,Amiens SCF,176,02Dec
437,2,1,Amiens SCF,176,28Nov
438,0,2,Amiens SCF,176,25Nov
439,3,0,Amiens SCF,176,20Nov
440,1,1,FC Nantes,177,03Dec
441,1,0,FC Nantes,177,29Nov
442,2,1,FC Nantes,177,25Nov
443,4,1,FC Nantes,177,18Nov
444,2,1,FC Nantes,177,04Nov
445,1,1,Angers SCO,177,09Dec
446,1,0,Angers SCO,177,02Dec
447,1,2,Angers SCO,177,29Nov
448,3,0,Angers SCO,177,25Nov
449,1,1,Angers SCO,177,18Nov
450,1,2,OGC Nice,178,10Dec
451,1,0,OGC Nice,178,07Dec
452,3,1,OGC Nice,178,02Dec
453,1,2,OGC Nice,178,29Nov
454,0,5,OGC Nice,178,26Nov
455,0,3,FC Girondins de Bordeaux,178,08Dec
456,3,2,FC Girondins de Bordeaux,178,01Dec
457,3,0,FC Girondins de Bordeaux,178,28Nov
458,1,0,FC Girondins de Bordeaux,178,25Nov
459,1,1,FC Girondins de Bordeaux,178,19Nov
460,1,2,Olympique Lyonnais,179,10Dec
461,1,0,Olympique Lyonnais,179,07Dec
462,1,2,Olympique Lyonnais,179,03Dec
463,1,2,Olympique Lyonnais,179,29Nov
464,0,5,Olympique Lyonnais,179,26Nov
465,3,0,Olympique de Marseille,179,10Dec
466,0,0,Olympique de Marseille,179,07Dec
467,1,1,Olympique de Marseille,179,03Dec
468,0,3,Olympique de Marseille,179,29Nov
469,1,0,Olympique de Marseille,179,26Nov
470,2,1,Amiens SCF,180,13Dec
471,1,2,Amiens SCF,180,10Dec
472,2,0,Amiens SCF,180,02Dec
473,2,1,Amiens SCF,180,28Nov
474,0,2,Amiens SCF,180,25Nov
475,1,2,FC Nantes,180,10Dec
476,1,1,FC Nantes,180,03Dec
477,1,0,FC Nantes,180,29Nov
478,2,1,FC Nantes,180,25Nov
479,4,1,FC Nantes,180,18Nov
480,1,0,Angers SCO,181,12Dec
481,1,1,Angers SCO,181,09Dec
482,1,0,Angers SCO,181,02Dec
483,1,2,Angers SCO,181,29Nov
484,3,0,Angers SCO,181,25Nov
485,4,0,Dijon FCO,181,09Dec
486,3,2,Dijon FCO,181,01Dec
487,2,1,Dijon FCO,181,28Nov
488,3,1,Dijon FCO,181,25Nov
489,3,1,Dijon FCO,181,18Nov
490,2,0,FC Girondins de Bordeaux,182,12Dec
491,0,3,FC Girondins de Bordeaux,182,08Dec
492,3,2,FC Girondins de Bordeaux,182,01Dec
493,3,0,FC Girondins de Bordeaux,182,28Nov
494,1,0,FC Girondins de Bordeaux,182,25Nov
495,4,1,Montpellier-HSC,182,13Dec
496,1,1,Montpellier-HSC,182,09Dec
497,1,1,Montpellier-HSC,182,03Dec
498,0,0,Montpellier-HSC,182,29Nov
499,3,0,Montpellier-HSC,182,25Nov
500,4,0,EA Guingamp,183,09Dec
501,0,1,EA Guingamp,183,02Dec
502,0,0,EA Guingamp,183,29Nov
503,1,0,EA Guingamp,183,26Nov
504,1,1,EA Guingamp,183,18Nov
505,3,0,AS Saint-Etienne,183,10Dec
506,1,1,AS Saint-Etienne,183,03Dec
507,3,0,AS Saint-Etienne,183,28Nov
508,2,2,AS Saint-Etienne,183,24Nov
509,3,1,AS Saint-Etienne,183,17Nov
510,1,1,Lille OSC,184,13Dec
511,3,1,Lille OSC,184,09Dec
512,1,0,Lille OSC,184,02Dec
513,1,2,Lille OSC,184,29Nov
514,3,0,Lille OSC,184,25Nov
515,1,1,OGC Nice,184,13Dec
516,1,2,OGC Nice,184,10Dec
517,1,0,OGC Nice,184,07Dec
518,3,1,OGC Nice,184,02Dec
519,1,2,OGC Nice,184,29Nov
520,2,2,Olympique de Marseille,185,13Dec
521,3,0,Olympique de Marseille,185,10Dec
522,0,0,Olympique de Marseille,185,07Dec
523,1,1,Olympique de Marseille,185,03Dec
524,0,3,Olympique de Marseille,185,29Nov
525,3,2,ES Troyes AC,185,09Dec
526,0,1,ES Troyes AC,185,02Dec
527,2,0,ES Troyes AC,185,29Nov
528,3,0,ES Troyes AC,185,25Nov
529,3,1,ES Troyes AC,185,18Nov
530,1,0,FC Metz,186,12Dec
531,1,1,FC Metz,186,09Dec
532,3,1,FC Metz,186,02Dec
533,0,3,FC Metz,186,29Nov
534,0,2,FC Metz,186,25Nov
535,2,4,RC Strasbourg,186,13Dec
536,0,3,RC Strasbourg,186,08Dec
537,2,1,RC Strasbourg,186,02Dec
538,0,0,RC Strasbourg,186,28Nov
539,2,2,RC Strasbourg,186,24Nov
540,2,0,AS Monaco,187,12Dec
541,3,2,AS Monaco,187,09Dec
542,2,1,AS Monaco,187,06Dec
543,5,2,AS Monaco,187,06Dec
544,1,0,AS Monaco,187,02Dec
545,2,2,Stade Rennais FC,187,13Dec
546,1,1,Stade Rennais FC,187,09Dec
547,2,0,Stade Rennais FC,187,02Dec
548,1,2,Stade Rennais FC,187,29Nov
549,2,1,Stade Rennais FC,187,25Nov
550,2,4,Paris Saint-Germain FC,188,13Dec
551,3,1,Paris Saint-Germain FC,188,09Dec
552,3,1,Paris Saint-Germain FC,188,05Dec
553,3,1,Paris Saint-Germain FC,188,05Dec
554,2,1,Paris Saint-Germain FC,188,02Dec
555,2,0,Stade Malherbe Caen,188,12Dec
556,2,0,Stade Malherbe Caen,188,09Dec
557,1,2,Stade Malherbe Caen,188,03Dec
558,0,0,Stade Malherbe Caen,188,28Nov
559,1,0,Stade Malherbe Caen,188,25Nov
560,2,0,Toulouse FC,189,12Dec
561,2,0,Toulouse FC,189,09Dec
562,1,0,Toulouse FC,189,02Dec
563,1,2,Toulouse FC,189,29Nov
564,3,1,Toulouse FC,189,25Nov
565,4,1,Olympique Lyonnais,189,13Dec
566,1,2,Olympique Lyonnais,189,10Dec
567,1,0,Olympique Lyonnais,189,07Dec
568,1,2,Olympique Lyonnais,189,03Dec
569,1,2,Olympique Lyonnais,189,29Nov
570,2,1,RC Strasbourg,190,16Dec
571,2,4,RC Strasbourg,190,13Dec
572,0,3,RC Strasbourg,190,08Dec
573,2,1,RC Strasbourg,190,02Dec
574,0,0,RC Strasbourg,190,28Nov
575,0,0,EA Guingamp,190,16Dec
576,4,0,EA Guingamp,190,09Dec
577,0,1,EA Guingamp,190,02Dec
578,0,0,EA Guingamp,190,29Nov
579,1,0,EA Guingamp,190,26Nov
580,2,1,Stade Rennais FC,191,20Dec
581,1,4,Stade Rennais FC,191,16Dec
582,2,2,Stade Rennais FC,191,13Dec
583,1,1,Stade Rennais FC,191,09Dec
584,2,0,Stade Rennais FC,191,02Dec
585,2,0,Olympique de Marseille,191,17Dec
586,2,2,Olympique de Marseille,191,13Dec
587,3,0,Olympique de Marseille,191,10Dec
588,0,0,Olympique de Marseille,191,07Dec
589,1,1,Olympique de Marseille,191,03Dec
590,0,0,Stade Malherbe Caen,192,16Dec
591,2,0,Stade Malherbe Caen,192,12Dec
592,2,0,Stade Malherbe Caen,192,09Dec
593,1,2,Stade Malherbe Caen,192,03Dec
594,0,0,Stade Malherbe Caen,192,28Nov
595,3,0,Lille OSC,192,16Dec
596,1,1,Lille OSC,192,13Dec
597,3,1,Lille OSC,192,09Dec
598,1,0,Lille OSC,192,02Dec
599,1,2,Lille OSC,192,29Nov
600,3,0,Dijon FCO,193,16Dec
601,4,0,Dijon FCO,193,09Dec
602,3,2,Dijon FCO,193,01Dec
603,2,1,Dijon FCO,193,28Nov
604,3,1,Dijon FCO,193,25Nov
605,1,3,FC Metz,193,16Dec
606,1,0,FC Metz,193,12Dec
607,1,1,FC Metz,193,09Dec
608,3,1,FC Metz,193,02Dec
609,0,3,FC Metz,193,29Nov
610,0,2,Montpellier-HSC,194,20Dec
611,1,3,Montpellier-HSC,194,16Dec
612,4,1,Montpellier-HSC,194,13Dec
613,1,1,Montpellier-HSC,194,09Dec
614,1,1,Montpellier-HSC,194,03Dec
615,2,1,AS Monaco,194,20Dec
616,0,4,AS Monaco,194,15Dec
617,2,0,AS Monaco,194,12Dec
618,3,2,AS Monaco,194,09Dec
619,2,1,AS Monaco,194,06Dec
620,1,1,OGC Nice,195,20Dec
621,1,0,OGC Nice,195,17Dec
622,1,1,OGC Nice,195,13Dec
623,1,2,OGC Nice,195,10Dec
624,1,0,OGC Nice,195,07Dec
625,0,1,Amiens SCF,195,20Dec
626,1,0,Amiens SCF,195,16Dec
627,2,1,Amiens SCF,195,13Dec
628,1,2,Amiens SCF,195,10Dec
629,2,0,Amiens SCF,195,02Dec
630,1,0,ES Troyes AC,196,16Dec
631,3,2,ES Troyes AC,196,09Dec
632,0,1,ES Troyes AC,196,02Dec
633,2,0,ES Troyes AC,196,29Nov
634,3,0,ES Troyes AC,196,25Nov
