,name,position,team,game_id,player_id
307,Bony,FW,Swansea City,144,24905
308,Heurelho Gomes,XX,Watford,145,1118
309,Mariappa,DF,Watford,145,1887
310,Prödl,DF,Watford,145,13359
311,Kabasele,DF,Watford,145,50762
312,Kiko Femenía,DF,Watford,145,44241
313,Doucoure,MF,Watford,145,75703
314,Cleverley,MF,Watford,145,39422
315,Zeegelaar,DF,Watford,145,38901
316,Pereyra,AM,Watford,145,34826
317,Richarlison,FW,Watford,145,108947
318,Deeney,FW,Watford,145,27585
319,Lloris,XX,Tottenham Hotspur,145,2610
320,Trippier,DF,Tottenham Hotspur,145,40791
321,Sánchez,DF,Tottenham Hotspur,145,84584
322,Vertonghen,DF,Tottenham Hotspur,145,849
323,Davies,DF,Tottenham Hotspur,145,74374
324,Dier,DM,Tottenham Hotspur,145,55465
325,Dembélé,MF,Tottenham Hotspur,145,2323
326,Eriksen,AM,Tottenham Hotspur,145,44435
327,Alli,AM,Tottenham Hotspur,145,74303
328,Heung-Min Son,FW,Tottenham Hotspur,145,48353
329,Kane,FW,Tottenham Hotspur,145,41936
330,Foster,XX,West Bromwich Albion,146,1885
331,Nyom,DF,West Bromwich Albion,146,53041
332,Hegazy,DF,West Bromwich Albion,146,40854
333,Evans,DF,West Bromwich Albion,146,7777
334,Gibbs,DF,West Bromwich Albion,146,13484
335,Livermore,DM,West Bromwich Albion,146,40010
336,Barry,DM,West Bromwich Albion,146,786
337,Field,MF,West Bromwich Albion,146,108812
338,Robson Kanu,FW,West Bromwich Albion,146,25682
339,Rondón,FW,West Bromwich Albion,146,35222
340,Rodriguez,FW,West Bromwich Albion,146,25205
341,Speroni,XX,Crystal Palace,146,12577
342,Ward,DF,Crystal Palace,146,27074
343,Kelly,DF,Crystal Palace,146,31246
344,Sakho,DF,Crystal Palace,146,6221
345,Schlupp,DF,Crystal Palace,146,57386
346,Loftus-Cheek,MF,Crystal Palace,146,97151
347,Milivojević,DM,Crystal Palace,146,61174
348,McArthur,MF,Crystal Palace,146,21554
349,Townsend,FW,Crystal Palace,146,45908
350,Zaha,FW,Crystal Palace,146,48792
351,Benteke,FW,Crystal Palace,146,16811
352,Cech,XX,Arsenal,147,114
353,Koscielny,DF,Arsenal,147,23147
354,Mustafi,DF,Arsenal,147,34535
355,Monreal,DF,Arsenal,147,2892
356,Bellerín,DF,Arsenal,147,71533
357,Ramsey,MF,Arsenal,147,14113
358,Xhaka,DM,Arsenal,147,49774
359,Kolašinac,DF,Arsenal,147,67934
360,Özil,AM,Arsenal,147,2070
361,Sanchez,FW,Arsenal,147,7165
362,Lacazette,FW,Arsenal,147,46410
363,De Gea,XX,Manchester United,147,41206
364,Lindelöf,DF,Manchester United,147,74233
365,Smalling,DF,Manchester United,147,35134
366,Rojo,DF,Manchester United,147,31237
367,Valencia,DF,Manchester United,147,1820
368,Pogba,MF,Manchester United,147,56805
369,Matić,DM,Manchester United,147,31740
370,Young,DF,Manchester United,147,1896
371,Lingard,AM,Manchester United,147,71489
372,Lukaku,FW,Manchester United,147,38757
373,Martial,FW,Manchester United,147,76346
374,Begović,XX,Bournemouth,148,21972
375,Smith,DF,Bournemouth,148,43394
376,Francis,DF,Bournemouth,148,9732
377,Aké,DF,Bournemouth,148,71946
378,Daniels,DF,Bournemouth,148,46020
379,Cook,MF,Bournemouth,148,93194
380,Surman,MF,Bournemouth,148,7742
381,Stanislas,FW,Bournemouth,148,31538
382,King,FW,Bournemouth,148,40835
383,Fraser,MF,Bournemouth,148,54000
384,Defoe,FW,Bournemouth,148,588
385,Forster,XX,Southampton,148,13876
386,Pied,DF,Southampton,148,25255
387,van Dijk,DF,Southampton,148,58755
388,Hoedt,DF,Southampton,148,85663
389,Bertrand,DF,Southampton,148,20621
390,Romeu,DM,Southampton,148,40786
391,Davis,MF,Southampton,148,791
392,Ward-Prowse,MF,Southampton,148,65842
393,Tadic,FW,Southampton,148,25134
394,Boufal,MF,Southampton,148,97253
395,Austin,FW,Southampton,148,45996
396,Ederson Moraes,XX,Manchester City,149,74330
397,Walker,DF,Manchester City,149,37666
398,Otamendi,DF,Manchester City,149,21163
399,Mangala,DF,Manchester City,149,30568
400,Danilo,DF,Manchester City,149,50348
401,Delph,MF,Manchester City,149,25974
402,Sterling,FW,Manchester City,149,69315
403,De Bruyne,AM,Manchester City,149,34705
404,Silva,AM,Manchester City,149,861
405,Sane,FW,Manchester City,149,88874
406,Agüero,FW,Manchester City,149,874
407,Adrián,XX,West Ham United,149,64753
408,Zabaleta,DF,West Ham United,149,1613
409,Rice,DF,West Ham United,149,114525
410,Ogbonna,DF,West Ham United,149,6063
411,Cresswell,DF,West Ham United,149,44073
412,Masuaku,DF,West Ham United,149,63786
413,Kouyaté,DM,West Ham United,149,15881
414,Fernandes,AM,West Ham United,149,80039
415,Obiang,MF,West Ham United,149,53286
416,Antonio,MF,West Ham United,149,40028
417,Lanzini,AM,West Ham United,149,50921
418,Adrián,XX,West Ham United,150,64753
419,Reid,DF,West Ham United,150,6211
420,Ogbonna,DF,West Ham United,150,6063
421,Cresswell,DF,West Ham United,150,44073
422,Zabaleta,DF,West Ham United,150,1613
423,Obiang,MF,West Ham United,150,53286
424,Noble,MF,West Ham United,150,4112
425,Masuaku,DF,West Ham United,150,63786
426,Lanzini,AM,West Ham United,150,50921
427,Arnautovic,FW,West Ham United,150,7579
428,Antonio,MF,West Ham United,150,40028
429,Courtois,XX,Chelsea,150,34241
430,Azpilicueta,DF,Chelsea,150,6743
431,Christensen,DF,Chelsea,150,79602
432,Cahill,DF,Chelsea,150,4194
433,Zappacosta,DF,Chelsea,150,64508
434,Kanté,DM,Chelsea,150,73549
435,Bakayoko,DM,Chelsea,150,82228
436,Marcos Alonso,DF,Chelsea,150,46166
437,Fàbregas,AM,Chelsea,150,239
438,Hazard,FW,Chelsea,150,14903
439,Morata,FW,Chelsea,150,54733
440,Pope,XX,Burnley,151,67170
441,Bardsley,DF,Burnley,151,503
442,Long,DF,Burnley,151,43823
443,Tarkowski,DF,Burnley,151,55365
444,Ward,DF,Burnley,151,8614
445,Defour,MF,Burnley,151,9295
446,Cork,DM,Burnley,151,12857
447,Guðmundsson,FW,Burnley,151,49182
448,Hendrick,MF,Burnley,151,47298
449,Arfield,MF,Burnley,151,11480
450,Wood,FW,Burnley,151,34201
451,Heurelho Gomes,XX,Watford,151,1118
452,Janmaat,DF,Watford,151,27779
453,Mariappa,DF,Watford,151,1887
454,Kabasele,DF,Watford,151,50762
455,Zeegelaar,DF,Watford,151,38901
456,Cleverley,MF,Watford,151,39422
457,Doucoure,MF,Watford,151,75703
458,Carrillo,FW,Watford,151,55420
459,Pereyra,AM,Watford,151,34826
460,Richarlison,FW,Watford,151,108947
461,Deeney,FW,Watford,151,27585
462,Speroni,XX,Crystal Palace,152,12577
463,Fosu-Mensah,DF,Crystal Palace,152,105224
464,Tomkins,DF,Crystal Palace,152,18303
465,Sakho,DF,Crystal Palace,152,6221
466,Schlupp,DF,Crystal Palace,152,57386
467,Townsend,FW,Crystal Palace,152,45908
468,Cabaye,MF,Crystal Palace,152,2776
469,Milivojević,DM,Crystal Palace,152,61174
470,Loftus-Cheek,MF,Crystal Palace,152,97151
471,Zaha,FW,Crystal Palace,152,48792
472,Benteke,FW,Crystal Palace,152,16811
473,Begović,XX,Bournemouth,152,21972
474,Francis,DF,Bournemouth,152,9732
475,Cook,DF,Bournemouth,152,30461
476,Aké,DF,Bournemouth,152,71946
477,Daniels,DF,Bournemouth,152,46020
478,Cook,MF,Bournemouth,152,93194
479,Surman,MF,Bournemouth,152,7742
480,Stanislas,FW,Bournemouth,152,31538
481,King,FW,Bournemouth,152,40835
482,Fraser,MF,Bournemouth,152,54000
483,Defoe,FW,Bournemouth,152,588
484,Lössl,XX,Huddersfield Town,153,19553
485,Smith,DF,Huddersfield Town,153,82894
486,Zanka,DF,Huddersfield Town,153,10741
487,Schindler,DF,Huddersfield Town,153,53718
488,Löwe,DF,Huddersfield Town,153,51480
489,Mooy,MF,Huddersfield Town,153,41166
490,Hogg,DM,Huddersfield Town,153,52049
491,Kachunga,FW,Huddersfield Town,153,51868
492,Ince,MF,Huddersfield Town,153,50793
493,Quaner,FW,Huddersfield Town,153,51744
494,Mounié,FW,Huddersfield Town,153,82272
495,Ryan,XX,Brighton & Hove Albion,153,41314
496,Bruno,DF,Brighton & Hove Albion,153,11646
497,Duffy,DF,Brighton & Hove Albion,153,35497
498,Dunk,DF,Brighton & Hove Albion,153,47238
499,Suttner,DF,Brighton & Hove Albion,153,23019
500,Schelotto,DF,Brighton & Hove Albion,153,39873
501,Stephens,MF,Brighton & Hove Albion,153,20617
502,Propper,MF,Brighton & Hove Albion,153,39059
503,Brown,FW,Brighton & Hove Albion,153,79153
504,Groß,AM,Brighton & Hove Albion,153,34541
505,Murray,FW,Brighton & Hove Albion,153,26133
506,Fabiański,XX,Swansea City,154,347
507,Naughton,DF,Swansea City,154,16232
508,van der Hoorn,DF,Swansea City,154,59053
509,Mawson,DF,Swansea City,154,82782
510,Olsson,DF,Swansea City,154,11655
511,Roque Mesa,MF,Swansea City,154,70555
512,Routledge,MF,Swansea City,154,586
513,SY Ki,DM,Swansea City,154,24485
514,Carroll,MF,Swansea City,154,55735
515,Dyer,MF,Swansea City,154,7734
516,Bony,FW,Swansea City,154,24905
517,Foster,XX,West Bromwich Albion,154,1885
518,Nyom,DF,West Bromwich Albion,154,53041
519,Hegazy,DF,West Bromwich Albion,154,40854
520,Evans,DF,West Bromwich Albion,154,7777
521,Gibbs,DF,West Bromwich Albion,154,13484
522,Livermore,DM,West Bromwich Albion,154,40010
523,Yacob,DM,West Bromwich Albion,154,5781
524,Field,MF,West Bromwich Albion,154,108812
525,Robson Kanu,FW,West Bromwich Albion,154,25682
526,Rondón,FW,West Bromwich Albion,154,35222
527,Rodriguez,FW,West Bromwich Albion,154,25205
528,Lloris,XX,Tottenham Hotspur,155,2610
529,Trippier,DF,Tottenham Hotspur,155,40791
530,Dier,DM,Tottenham Hotspur,155,55465
531,Vertonghen,DF,Tottenham Hotspur,155,849
532,Davies,DF,Tottenham Hotspur,155,74374
533,Dembélé,MF,Tottenham Hotspur,155,2323
534,Winks,MF,Tottenham Hotspur,155,88884
535,Eriksen,AM,Tottenham Hotspur,155,44435
536,Alli,AM,Tottenham Hotspur,155,74303
537,Heung-Min Son,FW,Tottenham Hotspur,155,48353
538,Kane,FW,Tottenham Hotspur,155,41936
539,Butland,XX,Stoke City,155,61705
540,Zouma,DF,Stoke City,155,62935
541,Shawcross,DF,Stoke City,155,11889
542,Wimmer,DF,Stoke City,155,58971
543,Edwards,DF,Stoke City,155,114693
544,Allen,MF,Stoke City,155,22845
545,Fletcher,MF,Stoke City,155,54
546,Pieters,DF,Stoke City,155,2302
547,Shaqiri,FW,Stoke City,155,36861
548,Choupo Moting,FW,Stoke City,155,11127
549,Diouf,FW,Stoke City,155,18699
550,Darlow,XX,Newcastle United,156,51244
551,Yedlin,DF,Newcastle United,156,76976
552,Lejeune,DF,Newcastle United,156,46638
553,Clark,DF,Newcastle United,156,39242
554,Javi Manquillo,DF,Newcastle United,156,70244
555,Hayden,DM,Newcastle United,156,83862
556,Merino,DM,Newcastle United,156,94022
557,Ritchie,MF,Newcastle United,156,39240
558,Joselu,FW,Newcastle United,156,40193
559,Murphy,FW,Newcastle United,156,86163
560,Gayle,FW,Newcastle United,156,63475
561,Schmeichel,XX,Leicester City,156,6670
562,Simpson,DF,Leicester City,156,7776
563,Morgan,DF,Leicester City,156,25714
564,Maguire,DF,Leicester City,156,57627
565,Chilwell,DF,Leicester City,156,104268
566,Ndidi,DM,Leicester City,156,80418
567,Iborra,MF,Leicester City,156,15489
568,Mahrez,FW,Leicester City,156,73506
569,Gray,FW,Leicester City,156,84046
570,Albrighton,MF,Leicester City,156,32680
571,Vardy,FW,Leicester City,156,63664
572,Forster,XX,Southampton,157,13876
573,Stephens,DF,Southampton,157,53396
574,Yoshida,DF,Southampton,157,24453
575,van Dijk,DF,Southampton,157,58755
576,Bertrand,DF,Southampton,157,20621
577,Romeu,DM,Southampton,157,40786
578,Højbjerg,MF,Southampton,157,79297
579,Ward-Prowse,MF,Southampton,157,65842
580,Tadic,FW,Southampton,157,25134
581,Redmond,FW,Southampton,157,52548
582,Austin,FW,Southampton,157,45996
583,Cech,XX,Arsenal,157,114
584,Koscielny,DF,Arsenal,157,23147
585,Mertesacker,DF,Arsenal,157,1304
586,Monreal,DF,Arsenal,157,2892
587,Bellerín,DF,Arsenal,157,71533
588,Ramsey,MF,Arsenal,157,14113
589,Xhaka,DM,Arsenal,157,49774
590,Kolašinac,DF,Arsenal,157,67934
591,Özil,AM,Arsenal,157,2070
592,Sanchez,FW,Arsenal,157,7165
593,Lacazette,FW,Arsenal,157,46410
594,Mignolet,XX,Liverpool,158,14326
595,Gomez,DF,Liverpool,158,93605
596,Lovren,DF,Liverpool,158,24024
597,Klavan,DF,Liverpool,158,2440
598,Robertson,DF,Liverpool,158,81563
599,Oxlade Chamberlain,MF,Liverpool,158,46038
600,Henderson,MF,Liverpool,158,30627
601,Milner,MF,Liverpool,158,493
602,Salah,FW,Liverpool,158,71707
603,Solanke,FW,Liverpool,158,95401
604,Mané,FW,Liverpool,158,72713
605,Pickford,XX,Everton,158,67696
606,Kenny,DF,Everton,158,97240
607,Holgate,DF,Everton,158,97008
608,Williams,DF,Everton,158,25653
609,Martina,DF,Everton,158,30280
610,Gueye,DM,Everton,158,44582
611,Calvert-Lewin,FW,Everton,158,100563
612,Rooney,FW,Everton,158,57
613,Davies,MF,Everton,158,109026
614,Sigurðsson,AM,Everton,158,25685
615,Niasse,FW,Everton,158,23784
616,De Gea,XX,Manchester United,159,41206
617,Valencia,DF,Manchester United,159,1820
618,Smalling,DF,Manchester United,159,35134
619,Rojo,DF,Manchester United,159,31237
620,Young,DF,Manchester United,159,1896
621,Herrera,MF,Manchester United,159,40043
622,Matić,DM,Manchester United,159,31740
623,Martial,FW,Manchester United,159,76346
624,Lingard,AM,Manchester United,159,71489
625,Rashford,FW,Manchester United,159,105232
626,Lukaku,FW,Manchester United,159,38757
627,Ederson Moraes,XX,Manchester City,159,74330
628,Walker,DF,Manchester City,159,37666
629,Kompany,DF,Manchester City,159,1170
630,Otamendi,DF,Manchester City,159,21163
631,Delph,MF,Manchester City,159,25974
