,name,position,team,game_id,player_id
0,Hart,XX,West Ham United,305,3184
1,Rice,DF,West Ham United,305,114525
2,Ogbonna,DF,West Ham United,305,6063
3,Cresswell,DF,West Ham United,305,44073
4,Zabaleta,DF,West Ham United,305,1613
5,Kouyaté,DM,West Ham United,305,15881
6,Noble,MF,West Ham United,305,4112
7,Masuaku,DF,West Ham United,305,63786
8,Antonio,MF,West Ham United,305,40028
9,João Mário,AM,West Ham United,305,66772
10,Arnautovic,FW,West Ham United,305,7579
11,McCarthy,XX,Southampton,305,25690
12,Cédric,DF,Southampton,305,46131
13,Stephens,DF,Southampton,305,53396
14,Hoedt,DF,Southampton,305,85663
15,Bertrand,DF,Southampton,305,20621
16,Tadic,FW,Southampton,305,25134
17,Lemina,MF,Southampton,305,76999
18,Højbjerg,MF,Southampton,305,79297
19,Redmond,FW,Southampton,305,52548
20,Austin,FW,Southampton,305,45996
21,Gabbiadini,FW,Southampton,305,46030
22,Ryan,XX,Brighton & Hove Albion,306,41314
23,Schelotto,DF,Brighton & Hove Albion,306,39873
24,Duffy,DF,Brighton & Hove Albion,306,35497
25,Dunk,DF,Brighton & Hove Albion,306,47238
26,Bong,DF,Brighton & Hove Albion,306,14353
27,Propper,MF,Brighton & Hove Albion,306,39059
28,Locadia,FW,Brighton & Hove Albion,306,65970
29,Groß,AM,Brighton & Hove Albion,306,34541
30,Kayal,DM,Brighton & Hove Albion,306,27997
31,Izquierdo,FW,Brighton & Hove Albion,306,47635
32,Murray,FW,Brighton & Hove Albion,306,26133
33,Schmeichel,XX,Leicester City,306,6670
34,Simpson,DF,Leicester City,306,7776
35,Morgan,DF,Leicester City,306,25714
36,Maguire,DF,Leicester City,306,57627
37,Chilwell,DF,Leicester City,306,104268
38,Ndidi,DM,Leicester City,306,80418
39,Iborra,MF,Leicester City,306,15489
40,Mahrez,FW,Leicester City,306,73506
41,Okazaki,FW,Leicester City,306,24460
42,Albrighton,MF,Leicester City,306,32680
43,Vardy,FW,Leicester City,306,63664
44,De Gea,XX,Manchester United,307,41206
45,Valencia,DF,Manchester United,307,1820
46,Smalling,DF,Manchester United,307,35134
47,Lindelöf,DF,Manchester United,307,74233
48,Young,DF,Manchester United,307,1896
49,Matić,DM,Manchester United,307,31740
50,Pogba,MF,Manchester United,307,56805
51,Mata,AM,Manchester United,307,10723
52,Lingard,AM,Manchester United,307,71489
53,Sanchez,FW,Manchester United,307,7165
54,Lukaku,FW,Manchester United,307,38757
55,Fabiański,XX,Swansea City,307,347
56,Naughton,DF,Swansea City,307,16232
57,van der Hoorn,DF,Swansea City,307,59053
58,Fernández,DF,Swansea City,307,26953
59,Mawson,DF,Swansea City,307,82782
60,Olsson,DF,Swansea City,307,11655
61,King,MF,Swansea City,307,14000
62,SY Ki,DM,Swansea City,307,24485
63,Clucas,MF,Swansea City,307,48117
64,Ayew,FW,Swansea City,307,12078
65,Dyer,MF,Swansea City,307,7734
66,Dúbravka,XX,Newcastle United,308,23934
67,Yedlin,DF,Newcastle United,308,76976
68,Lascelles,DF,Newcastle United,308,67932
69,Lejeune,DF,Newcastle United,308,46638
70,Dummett,DF,Newcastle United,308,64636
71,Shelvey,MF,Newcastle United,308,25212
72,Diamé,MF,Newcastle United,308,39492
73,Ritchie,MF,Newcastle United,308,39240
74,Ayoze Perez,AM,Newcastle United,308,84116
75,Kenedy,MF,Newcastle United,308,81272
76,Gayle,FW,Newcastle United,308,63475
77,Lössl,XX,Huddersfield Town,308,19553
78,Smith,DF,Huddersfield Town,308,82894
79,Zanka,DF,Huddersfield Town,308,10741
80,Schindler,DF,Huddersfield Town,308,53718
81,Kongolo,DF,Huddersfield Town,308,66615
82,Kachunga,FW,Huddersfield Town,308,51868
83,Hogg,DM,Huddersfield Town,308,52049
84,Mooy,MF,Huddersfield Town,308,41166
85,van La Parra,FW,Huddersfield Town,308,25218
86,Depoitre,FW,Huddersfield Town,308,83353
87,Pritchard,AM,Huddersfield Town,308,64427
88,Karnezis,XX,Watford,309,5409
89,Janmaat,DF,Watford,309,27779
90,Prödl,DF,Watford,309,13359
91,Mariappa,DF,Watford,309,1887
92,Holebas,DF,Watford,309,13199
93,Doucoure,MF,Watford,309,75703
94,Capoue,DM,Watford,309,15006
95,Kiko Femenía,DF,Watford,309,44241
96,Hughes,MF,Watford,309,66806
97,Pereyra,AM,Watford,309,34826
98,Deeney,FW,Watford,309,27585
99,Begović,XX,Bournemouth,309,21972
100,Fraser,MF,Bournemouth,309,54000
101,Cook,DF,Bournemouth,309,30461
102,Aké,DF,Bournemouth,309,71946
103,Daniels,DF,Bournemouth,309,46020
104,Cook,MF,Bournemouth,309,93194
105,Gosling,MF,Bournemouth,309,13449
106,Ibe,MF,Bournemouth,309,62695
107,King,FW,Bournemouth,309,40835
108,Stanislas,FW,Bournemouth,309,31538
109,Wilson,FW,Bournemouth,309,42854
110,Foster,XX,West Bromwich Albion,310,1885
111,Nyom,DF,West Bromwich Albion,310,53041
112,Dawson,DF,West Bromwich Albion,310,47245
113,Evans,DF,West Bromwich Albion,310,7777
114,Hegazy,DF,West Bromwich Albion,310,40854
115,Gibbs,DF,West Bromwich Albion,310,13484
116,Livermore,DM,West Bromwich Albion,310,40010
117,Yacob,DM,West Bromwich Albion,310,5781
118,Brunt,MF,West Bromwich Albion,310,9064
119,Rondón,FW,West Bromwich Albion,310,35222
120,Rodriguez,FW,West Bromwich Albion,310,25205
121,Pope,XX,Burnley,310,67170
122,Lowton,DF,Burnley,310,42552
123,Tarkowski,DF,Burnley,310,55365
124,Mee,DF,Burnley,310,40793
125,Ward,DF,Burnley,310,8614
126,Westwood,MF,Burnley,310,48107
127,Cork,DM,Burnley,310,12857
128,Lennon,MF,Burnley,310,596
129,Barnes,FW,Burnley,310,25844
130,Nkoudou,FW,Burnley,310,82030
131,Wood,FW,Burnley,310,34201
132,Pickford,XX,Everton,311,67696
133,Coleman,DF,Everton,311,41659
134,Jagielka,DF,Everton,311,1809
135,Keane,DF,Everton,311,64551
136,Baines,DF,Everton,311,1819
137,Rooney,FW,Everton,311,57
138,Schneiderlin,DM,Everton,311,11225
139,Walcott,FW,Everton,311,745
140,Calvert-Lewin,FW,Everton,311,100563
141,Bolasie,FW,Everton,311,43121
142,Tosun,FW,Everton,311,47388
143,Ederson Moraes,XX,Manchester City,311,74330
144,Walker,DF,Manchester City,311,37666
145,Otamendi,DF,Manchester City,311,21163
146,Kompany,DF,Manchester City,311,1170
147,Laporte,DF,Manchester City,311,76211
148,Fernandinho,DM,Manchester City,311,6084
149,Sterling,FW,Manchester City,311,69315
150,De Bruyne,AM,Manchester City,311,34705
151,Silva,AM,Manchester City,311,861
152,Sane,FW,Manchester City,311,88874
153,Gabriel Jesus,FW,Manchester City,311,100929
154,Ospina,XX,Arsenal,312,16883
155,Bellerín,DF,Arsenal,312,71533
156,Mustafi,DF,Arsenal,312,34535
157,Chambers,DF,Arsenal,312,73969
158,Monreal,DF,Arsenal,312,2892
159,El Nenny,DM,Arsenal,312,72708
160,Ramsey,MF,Arsenal,312,14113
161,Özil,AM,Arsenal,312,2070
