,goals_for,goals_against,team,game_id,date
80,3,0,Paris Saint-Germain FC,328,31Mar
81,1,2,Paris Saint-Germain FC,328,18Mar
82,2,1,Paris Saint-Germain FC,328,14Mar
83,5,0,Paris Saint-Germain FC,328,10Mar
84,1,2,Paris Saint-Germain FC,328,06Mar
85,1,1,AS Monaco,328,04Apr
86,3,0,AS Monaco,328,31Mar
87,2,1,AS Monaco,328,16Mar
88,1,3,AS Monaco,328,09Mar
89,2,1,AS Monaco,328,02Mar
90,2,1,FC Nantes,329,07Apr
91,0,3,FC Nantes,329,01Apr
92,1,1,FC Nantes,329,18Mar
93,1,0,FC Nantes,329,10Mar
94,1,1,FC Nantes,329,04Mar
95,1,1,Stade Rennais FC,329,08Apr
96,1,1,Stade Rennais FC,329,04Apr
97,0,2,Stade Rennais FC,329,17Mar
98,1,1,Stade Rennais FC,329,10Mar
99,0,2,Stade Rennais FC,329,03Mar
100,0,1,Dijon FCO,330,07Apr
101,1,3,Dijon FCO,330,31Mar
102,2,2,Dijon FCO,330,17Mar
103,1,1,Dijon FCO,330,10Mar
104,2,2,Dijon FCO,330,03Mar
105,0,5,Olympique Lyonnais,330,08Apr
106,2,0,Olympique Lyonnais,330,01Apr
107,2,3,Olympique Lyonnais,330,18Mar
108,2,3,Olympique Lyonnais,330,15Mar
109,1,0,Olympique Lyonnais,330,11Mar
110,5,2,Olympique de Marseille,331,12Apr
111,0,0,Olympique de Marseille,331,08Apr
112,1,0,Olympique de Marseille,331,05Apr
113,1,3,Olympique de Marseille,331,31Mar
114,2,3,Olympique de Marseille,331,18Mar
115,2,1,Lille OSC,331,07Apr
116,0,1,Lille OSC,331,01Apr
117,2,1,Lille OSC,331,16Mar
118,1,1,Lille OSC,331,10Mar
119,2,1,Lille OSC,331,02Mar
120,3,0,Amiens SCF,332,07Apr
121,0,1,Amiens SCF,332,01Apr
122,1,1,Amiens SCF,332,17Mar
123,1,1,Amiens SCF,332,10Mar
124,0,2,Amiens SCF,332,03Mar
125,1,1,RC Strasbourg,332,07Apr
126,2,2,RC Strasbourg,332,01Apr
127,2,2,RC Strasbourg,332,17Mar
128,1,3,RC Strasbourg,332,09Mar
129,2,0,RC Strasbourg,332,04Mar
130,4,0,EA Guingamp,333,07Apr
131,2,1,EA Guingamp,333,01Apr
132,2,0,EA Guingamp,333,18Mar
133,2,5,EA Guingamp,333,11Mar
134,3,0,EA Guingamp,333,03Mar
135,2,1,AS Monaco,333,07Apr
136,1,1,AS Monaco,333,04Apr
137,3,0,AS Monaco,333,31Mar
138,2,1,AS Monaco,333,16Mar
139,1,3,AS Monaco,333,09Mar
140,0,5,FC Metz,334,08Apr
141,2,2,FC Metz,334,01Apr
142,1,1,FC Metz,334,18Mar
143,5,0,FC Metz,334,10Mar
144,1,1,FC Metz,334,03Mar
145,1,3,Stade Malherbe Caen,334,01Apr
146,3,0,Stade Malherbe Caen,334,17Mar
147,1,0,Stade Malherbe Caen,334,11Mar
148,2,0,Stade Malherbe Caen,334,04Mar
149,2,0,Stade Malherbe Caen,334,24Feb
150,2,0,Toulouse FC,335,01Apr
151,2,2,Toulouse FC,335,17Mar
152,1,2,Toulouse FC,335,11Mar
153,1,1,Toulouse FC,335,03Mar
154,3,3,Toulouse FC,335,24Feb
155,1,1,Angers SCO,335,07Apr
156,3,0,Angers SCO,335,17Mar
157,2,1,Angers SCO,335,14Mar
158,0,0,Angers SCO,335,10Mar
159,3,0,Angers SCO,335,03Mar
160,1,1,OGC Nice,336,08Apr
161,0,2,OGC Nice,336,01Apr
162,1,2,OGC Nice,336,18Mar
163,2,5,OGC Nice,336,11Mar
164,2,1,OGC Nice,336,02Mar
165,0,0,Montpellier-HSC,336,08Apr
166,1,3,Montpellier-HSC,336,01Apr
167,2,2,Montpellier-HSC,336,17Mar
168,1,1,Montpellier-HSC,336,10Mar
169,1,1,Montpellier-HSC,336,04Mar
170,1,1,AS Saint-Etienne,337,06Apr
171,0,3,AS Saint-Etienne,337,01Apr
172,2,0,AS Saint-Etienne,337,18Mar
173,1,1,AS Saint-Etienne,337,10Mar
174,2,2,AS Saint-Etienne,337,03Mar
175,4,0,ES Troyes AC,337,07Apr
176,0,2,ES Troyes AC,337,01Apr
177,1,1,ES Troyes AC,337,17Mar
178,1,0,ES Troyes AC,337,10Mar
179,0,2,ES Troyes AC,337,03Mar
180,2,1,FC Girondins de Bordeaux,338,07Apr
181,2,1,FC Girondins de Bordeaux,338,01Apr
182,0,2,FC Girondins de Bordeaux,338,17Mar
183,0,0,FC Girondins de Bordeaux,338,10Mar
184,2,1,FC Girondins de Bordeaux,338,02Mar
185,1,1,Paris Saint-Germain FC,338,06Apr
186,3,0,Paris Saint-Germain FC,338,31Mar
187,1,2,Paris Saint-Germain FC,338,18Mar
188,2,1,Paris Saint-Germain FC,338,14Mar
189,5,0,Paris Saint-Germain FC,338,10Mar
190,3,0,Stade Malherbe Caen,339,07Apr
191,1,3,Stade Malherbe Caen,339,01Apr
192,3,0,Stade Malherbe Caen,339,17Mar
193,1,0,Stade Malherbe Caen,339,11Mar
194,2,0,Stade Malherbe Caen,339,04Mar
195,0,1,Toulouse FC,339,07Apr
196,2,0,Toulouse FC,339,01Apr
197,2,2,Toulouse FC,339,17Mar
198,1,2,Toulouse FC,339,11Mar
199,1,1,Toulouse FC,339,03Mar
200,1,3,Montpellier-HSC,340,15Apr
201,0,0,Montpellier-HSC,340,08Apr
202,1,3,Montpellier-HSC,340,01Apr
203,2,2,Montpellier-HSC,340,17Mar
204,1,1,Montpellier-HSC,340,10Mar
205,0,1,AS Saint-Etienne,340,14Apr
206,1,1,AS Saint-Etienne,340,06Apr
207,0,3,AS Saint-Etienne,340,01Apr
208,2,0,AS Saint-Etienne,340,18Mar
209,1,1,AS Saint-Etienne,340,10Mar
210,3,0,Olympique Lyonnais,341,14Apr
211,0,5,Olympique Lyonnais,341,08Apr
212,2,0,Olympique Lyonnais,341,01Apr
213,2,3,Olympique Lyonnais,341,18Mar
214,2,3,Olympique Lyonnais,341,15Mar
215,1,1,FC Nantes,341,14Apr
216,2,1,FC Nantes,341,07Apr
217,0,3,FC Nantes,341,01Apr
218,1,1,FC Nantes,341,18Mar
219,1,0,FC Nantes,341,10Mar
220,1,3,FC Girondins de Bordeaux,342,15Apr
221,2,1,FC Girondins de Bordeaux,342,07Apr
222,2,1,FC Girondins de Bordeaux,342,01Apr
223,0,2,FC Girondins de Bordeaux,342,17Mar
224,0,0,FC Girondins de Bordeaux,342,10Mar
225,1,1,Dijon FCO,342,14Apr
226,0,1,Dijon FCO,342,07Apr
227,1,3,Dijon FCO,342,31Mar
228,2,2,Dijon FCO,342,17Mar
229,1,1,Dijon FCO,342,10Mar
230,2,2,Lille OSC,343,14Apr
231,2,1,Lille OSC,343,07Apr
232,0,1,Lille OSC,343,01Apr
233,2,1,Lille OSC,343,16Mar
234,1,1,Lille OSC,343,10Mar
235,1,2,FC Metz,343,14Apr
236,0,5,FC Metz,343,08Apr
237,2,2,FC Metz,343,01Apr
238,1,1,FC Metz,343,18Mar
239,5,0,FC Metz,343,10Mar
240,7,1,AS Monaco,344,15Apr
241,2,1,AS Monaco,344,07Apr
242,1,1,AS Monaco,344,04Apr
243,3,0,AS Monaco,344,31Mar
244,2,1,AS Monaco,344,16Mar
245,3,0,Amiens SCF,344,14Apr
246,3,0,Amiens SCF,344,07Apr
247,0,1,Amiens SCF,344,01Apr
248,1,1,Amiens SCF,344,17Mar
249,1,1,Amiens SCF,344,10Mar
250,0,1,RC Strasbourg,345,14Apr
251,1,1,RC Strasbourg,345,07Apr
252,2,2,RC Strasbourg,345,01Apr
253,2,2,RC Strasbourg,345,17Mar
254,1,3,RC Strasbourg,345,09Mar
255,1,1,OGC Nice,345,13Apr
256,1,1,OGC Nice,345,08Apr
257,0,2,OGC Nice,345,01Apr
258,1,2,OGC Nice,345,18Mar
259,2,5,OGC Nice,345,11Mar
260,2,3,ES Troyes AC,346,15Apr
261,4,0,ES Troyes AC,346,07Apr
262,0,2,ES Troyes AC,346,01Apr
263,1,1,ES Troyes AC,346,17Mar
264,1,0,ES Troyes AC,346,10Mar
265,1,1,Stade Malherbe Caen,346,21Apr
266,3,0,Stade Malherbe Caen,346,07Apr
267,1,3,Stade Malherbe Caen,346,01Apr
268,3,0,Stade Malherbe Caen,346,17Mar
269,1,0,Stade Malherbe Caen,346,11Mar
270,1,2,Stade Rennais FC,347,14Apr
271,1,1,Stade Rennais FC,347,08Apr
272,1,1,Stade Rennais FC,347,04Apr
273,0,2,Stade Rennais FC,347,17Mar
274,1,1,Stade Rennais FC,347,10Mar
275,2,0,Toulouse FC,347,21Apr
276,0,1,Toulouse FC,347,07Apr
277,2,0,Toulouse FC,347,01Apr
278,2,2,Toulouse FC,347,17Mar
279,1,2,Toulouse FC,347,11Mar
280,1,1,Angers SCO,348,13Apr
281,1,1,Angers SCO,348,07Apr
282,3,0,Angers SCO,348,17Mar
283,2,1,Angers SCO,348,14Mar
284,0,0,Angers SCO,348,10Mar
285,5,1,Olympique de Marseille,348,21Apr
286,2,3,Olympique de Marseille,348,15Apr
287,5,2,Olympique de Marseille,348,12Apr
288,0,0,Olympique de Marseille,348,08Apr
289,1,0,Olympique de Marseille,348,05Apr
290,7,1,Paris Saint-Germain FC,349,15Apr
291,1,1,Paris Saint-Germain FC,349,06Apr
292,3,0,Paris Saint-Germain FC,349,31Mar
293,1,2,Paris Saint-Germain FC,349,18Mar
294,2,1,Paris Saint-Germain FC,349,14Mar
295,2,2,EA Guingamp,349,14Apr
296,4,0,EA Guingamp,349,07Apr
297,2,1,EA Guingamp,349,01Apr
298,2,0,EA Guingamp,349,18Mar
299,2,5,EA Guingamp,349,11Mar
300,3,1,Amiens SCF,350,21Apr
301,3,0,Amiens SCF,350,14Apr
302,3,0,Amiens SCF,350,07Apr
303,0,1,Amiens SCF,350,01Apr
304,1,1,Amiens SCF,350,17Mar
305,0,1,Paris Saint-Germain FC,350,22Apr
306,7,1,Paris Saint-Germain FC,350,15Apr
307,1,1,Paris Saint-Germain FC,350,06Apr
308,3,0,Paris Saint-Germain FC,350,31Mar
309,1,2,Paris Saint-Germain FC,350,18Mar
310,2,1,AS Saint-Etienne,351,22Apr
311,0,1,AS Saint-Etienne,351,14Apr
312,1,1,AS Saint-Etienne,351,06Apr
313,0,3,AS Saint-Etienne,351,01Apr
314,2,0,AS Saint-Etienne,351,18Mar
315,0,1,FC Girondins de Bordeaux,351,22Apr
316,1,3,FC Girondins de Bordeaux,351,15Apr
317,2,1,FC Girondins de Bordeaux,351,07Apr
318,2,1,FC Girondins de Bordeaux,351,01Apr
319,0,2,FC Girondins de Bordeaux,351,17Mar
320,2,5,Olympique Lyonnais,352,20Apr
321,3,0,Olympique Lyonnais,352,14Apr
322,0,5,Olympique Lyonnais,352,08Apr
323,2,0,Olympique Lyonnais,352,01Apr
324,2,3,Olympique Lyonnais,352,18Mar
325,2,1,ES Troyes AC,352,22Apr
326,2,3,ES Troyes AC,352,15Apr
327,4,0,ES Troyes AC,352,07Apr
328,0,2,ES Troyes AC,352,01Apr
329,1,1,ES Troyes AC,352,17Mar
330,0,0,Stade Malherbe Caen,353,25Apr
331,1,1,Stade Malherbe Caen,353,21Apr
332,3,0,Stade Malherbe Caen,353,07Apr
333,1,3,Stade Malherbe Caen,353,01Apr
334,3,0,Stade Malherbe Caen,353,17Mar
335,3,1,AS Monaco,353,21Apr
336,7,1,AS Monaco,353,15Apr
337,2,1,AS Monaco,353,07Apr
338,1,1,AS Monaco,353,04Apr
339,3,0,AS Monaco,353,31Mar
340,2,5,Dijon FCO,354,20Apr
341,1,1,Dijon FCO,354,14Apr
342,0,1,Dijon FCO,354,07Apr
343,1,3,Dijon FCO,354,31Mar
344,2,2,Dijon FCO,354,17Mar
345,3,1,EA Guingamp,354,21Apr
346,2,2,EA Guingamp,354,14Apr
347,4,0,EA Guingamp,354,07Apr
348,2,1,EA Guingamp,354,01Apr
349,2,0,EA Guingamp,354,18Mar
350,1,1,FC Metz,355,21Apr
351,1,2,FC Metz,355,14Apr
352,0,5,FC Metz,355,08Apr
353,2,2,FC Metz,355,01Apr
354,1,1,FC Metz,355,18Mar
355,2,0,Angers SCO,355,21Apr
356,1,1,Angers SCO,355,13Apr
357,1,1,Angers SCO,355,07Apr
358,3,0,Angers SCO,355,17Mar
359,2,1,Angers SCO,355,14Mar
360,1,1,FC Nantes,356,20Apr
361,1,1,FC Nantes,356,14Apr
362,2,1,FC Nantes,356,07Apr
363,0,3,FC Nantes,356,01Apr
364,1,1,FC Nantes,356,18Mar
365,1,0,Montpellier-HSC,356,22Apr
366,1,3,Montpellier-HSC,356,15Apr
367,0,0,Montpellier-HSC,356,08Apr
368,1,3,Montpellier-HSC,356,01Apr
369,2,2,Montpellier-HSC,356,17Mar
370,1,1,Stade Rennais FC,357,20Apr
371,1,2,Stade Rennais FC,357,14Apr
372,1,1,Stade Rennais FC,357,08Apr
373,1,1,Stade Rennais FC,357,04Apr
374,0,2,Stade Rennais FC,357,17Mar
375,3,1,RC Strasbourg,357,21Apr
376,0,1,RC Strasbourg,357,14Apr
377,1,1,RC Strasbourg,357,07Apr
378,2,2,RC Strasbourg,357,01Apr
379,2,2,RC Strasbourg,357,17Mar
380,0,0,Toulouse FC,358,25Apr
381,2,0,Toulouse FC,358,21Apr
382,0,1,Toulouse FC,358,07Apr
383,2,0,Toulouse FC,358,01Apr
384,2,2,Toulouse FC,358,17Mar
385,5,1,Lille OSC,358,21Apr
386,2,2,Lille OSC,358,14Apr
387,2,1,Lille OSC,358,07Apr
388,0,1,Lille OSC,358,01Apr
389,2,1,Lille OSC,358,16Mar
390,1,1,Olympique de Marseille,359,29Apr
391,2,0,Olympique de Marseille,359,26Apr
392,5,1,Olympique de Marseille,359,21Apr
393,2,3,Olympique de Marseille,359,15Apr
394,5,2,Olympique de Marseille,359,12Apr
395,1,0,OGC Nice,359,22Apr
396,1,1,OGC Nice,359,13Apr
397,1,1,OGC Nice,359,08Apr
398,0,2,OGC Nice,359,01Apr
399,1,2,OGC Nice,359,18Mar
400,2,2,EA Guingamp,360,29Apr
401,3,1,EA Guingamp,360,21Apr
402,2,2,EA Guingamp,360,14Apr
403,4,0,EA Guingamp,360,07Apr
404,2,1,EA Guingamp,360,01Apr
405,2,1,Olympique de Marseille,360,03May
406,1,1,Olympique de Marseille,360,29Apr
407,2,0,Olympique de Marseille,360,26Apr
408,5,1,Olympique de Marseille,360,21Apr
409,2,3,Olympique de Marseille,360,15Apr
410,0,0,Amiens SCF,361,28Apr
411,3,1,Amiens SCF,361,21Apr
412,3,0,Amiens SCF,361,14Apr
413,3,0,Amiens SCF,361,07Apr
414,0,1,Amiens SCF,361,01Apr
415,3,1,FC Metz,361,28Apr
416,1,1,FC Metz,361,21Apr
417,1,2,FC Metz,361,14Apr
418,0,5,FC Metz,361,08Apr
419,2,2,FC Metz,361,01Apr
420,1,1,Angers SCO,362,29Apr
421,2,0,Angers SCO,362,21Apr
422,1,1,Angers SCO,362,13Apr
423,1,1,Angers SCO,362,07Apr
424,3,0,Angers SCO,362,17Mar
425,2,0,FC Nantes,362,28Apr
426,1,1,FC Nantes,362,20Apr
427,1,1,FC Nantes,362,14Apr
428,2,1,FC Nantes,362,07Apr
429,0,3,FC Nantes,362,01Apr
430,3,1,FC Girondins de Bordeaux,363,28Apr
431,0,1,FC Girondins de Bordeaux,363,22Apr
432,1,3,FC Girondins de Bordeaux,363,15Apr
433,2,1,FC Girondins de Bordeaux,363,07Apr
434,2,1,FC Girondins de Bordeaux,363,01Apr
435,2,1,Toulouse FC,363,29Apr
436,0,0,Toulouse FC,363,25Apr
437,2,0,Toulouse FC,363,21Apr
438,0,1,Toulouse FC,363,07Apr
439,2,0,Toulouse FC,363,01Apr
440,3,1,Lille OSC,364,28Apr
441,5,1,Lille OSC,364,21Apr
442,2,2,Lille OSC,364,14Apr
443,2,1,Lille OSC,364,07Apr
444,0,1,Lille OSC,364,01Apr
445,3,1,Dijon FCO,364,28Apr
446,2,5,Dijon FCO,364,20Apr
447,1,1,Dijon FCO,364,14Apr
448,0,1,Dijon FCO,364,07Apr
449,1,3,Dijon FCO,364,31Mar
450,0,0,AS Monaco,365,28Apr
451,3,1,AS Monaco,365,21Apr
452,7,1,AS Monaco,365,15Apr
453,2,1,AS Monaco,365,07Apr
454,1,1,AS Monaco,365,04Apr
455,0,1,AS Saint-Etienne,365,27Apr
456,2,1,AS Saint-Etienne,365,22Apr
457,0,1,AS Saint-Etienne,365,14Apr
458,1,1,AS Saint-Etienne,365,06Apr
459,0,3,AS Saint-Etienne,365,01Apr
460,0,1,Montpellier-HSC,366,27Apr
461,1,0,Montpellier-HSC,366,22Apr
462,1,3,Montpellier-HSC,366,15Apr
463,0,0,Montpellier-HSC,366,08Apr
464,1,3,Montpellier-HSC,366,01Apr
465,3,1,ES Troyes AC,366,28Apr
466,2,1,ES Troyes AC,366,22Apr
467,2,3,ES Troyes AC,366,15Apr
468,4,0,ES Troyes AC,366,07Apr
469,0,2,ES Troyes AC,366,01Apr
470,1,1,OGC Nice,367,28Apr
471,1,0,OGC Nice,367,22Apr
472,1,1,OGC Nice,367,13Apr
473,1,1,OGC Nice,367,08Apr
474,0,2,OGC Nice,367,01Apr
475,3,1,Stade Malherbe Caen,367,28Apr
476,0,0,Stade Malherbe Caen,367,25Apr
477,1,1,Stade Malherbe Caen,367,21Apr
478,3,0,Stade Malherbe Caen,367,07Apr
479,1,3,Stade Malherbe Caen,367,01Apr
480,2,2,Paris Saint-Germain FC,368,29Apr
481,0,1,Paris Saint-Germain FC,368,22Apr
482,7,1,Paris Saint-Germain FC,368,15Apr
483,1,1,Paris Saint-Germain FC,368,06Apr
484,3,0,Paris Saint-Germain FC,368,31Mar
485,2,1,Stade Rennais FC,368,29Apr
486,1,1,Stade Rennais FC,368,20Apr
487,1,2,Stade Rennais FC,368,14Apr
488,1,1,Stade Rennais FC,368,08Apr
489,1,1,Stade Rennais FC,368,04Apr
490,1,1,RC Strasbourg,369,28Apr
491,3,1,RC Strasbourg,369,21Apr
492,0,1,RC Strasbourg,369,14Apr
493,1,1,RC Strasbourg,369,07Apr
494,2,2,RC Strasbourg,369,01Apr
495,2,0,Olympique Lyonnais,369,28Apr
496,2,5,Olympique Lyonnais,369,20Apr
497,3,0,Olympique Lyonnais,369,14Apr
498,0,5,Olympique Lyonnais,369,08Apr
499,2,0,Olympique Lyonnais,369,01Apr
500,1,2,Stade Malherbe Caen,370,06May
501,3,1,Stade Malherbe Caen,370,28Apr
502,0,0,Stade Malherbe Caen,370,25Apr
503,1,1,Stade Malherbe Caen,370,21Apr
504,3,0,Stade Malherbe Caen,370,07Apr
505,2,2,Paris Saint-Germain FC,370,04May
506,2,2,Paris Saint-Germain FC,370,29Apr
507,0,1,Paris Saint-Germain FC,370,22Apr
508,7,1,Paris Saint-Germain FC,370,15Apr
509,1,1,Paris Saint-Germain FC,370,06Apr
510,3,1,Dijon FCO,371,06May
511,3,1,Dijon FCO,371,28Apr
512,2,5,Dijon FCO,371,20Apr
513,1,1,Dijon FCO,371,14Apr
514,0,1,Dijon FCO,371,07Apr
515,1,2,Angers SCO,371,06May
516,1,1,Angers SCO,371,29Apr
517,2,0,Angers SCO,371,21Apr
518,1,1,Angers SCO,371,13Apr
519,1,1,Angers SCO,371,07Apr
520,3,0,Olympique Lyonnais,372,06May
521,2,0,Olympique Lyonnais,372,28Apr
522,2,5,Olympique Lyonnais,372,20Apr
523,3,0,Olympique Lyonnais,372,14Apr
524,0,5,Olympique Lyonnais,372,08Apr
525,2,1,OGC Nice,372,06May
526,1,1,OGC Nice,372,28Apr
527,1,0,OGC Nice,372,22Apr
528,1,1,OGC Nice,372,13Apr
529,1,1,OGC Nice,372,08Apr
530,3,3,Olympique de Marseille,373,11May
531,2,1,Olympique de Marseille,373,06May
532,2,1,Olympique de Marseille,373,03May
533,1,1,Olympique de Marseille,373,29Apr
534,2,0,Olympique de Marseille,373,26Apr
535,2,2,Amiens SCF,373,04May
536,0,0,Amiens SCF,373,28Apr
537,3,1,Amiens SCF,373,21Apr
538,3,0,Amiens SCF,373,14Apr
539,3,0,Amiens SCF,373,07Apr
540,1,2,FC Metz,374,06May
541,3,1,FC Metz,374,28Apr
542,1,1,FC Metz,374,21Apr
543,1,2,FC Metz,374,14Apr
544,0,5,FC Metz,374,08Apr
545,1,3,FC Girondins de Bordeaux,374,06May
546,3,1,FC Girondins de Bordeaux,374,28Apr
547,0,1,FC Girondins de Bordeaux,374,22Apr
548,1,3,FC Girondins de Bordeaux,374,15Apr
549,2,1,FC Girondins de Bordeaux,374,07Apr
550,0,2,FC Nantes,375,06May
551,2,0,FC Nantes,375,28Apr
552,1,1,FC Nantes,375,20Apr
553,1,1,FC Nantes,375,14Apr
554,2,1,FC Nantes,375,07Apr
555,2,1,RC Strasbourg,375,06May
556,1,1,RC Strasbourg,375,28Apr
557,3,1,RC Strasbourg,375,21Apr
558,0,1,RC Strasbourg,375,14Apr
559,1,1,RC Strasbourg,375,07Apr
560,2,1,Stade Rennais FC,376,06May
561,2,1,Stade Rennais FC,376,29Apr
562,1,1,Stade Rennais FC,376,20Apr
563,1,2,Stade Rennais FC,376,14Apr
564,1,1,Stade Rennais FC,376,08Apr
565,0,2,Montpellier-HSC,376,06May
566,0,1,Montpellier-HSC,376,27Apr
567,1,0,Montpellier-HSC,376,22Apr
568,1,3,Montpellier-HSC,376,15Apr
569,0,0,Montpellier-HSC,376,08Apr
570,1,3,AS Saint-Etienne,377,06May
571,0,1,AS Saint-Etienne,377,27Apr
572,2,1,AS Saint-Etienne,377,22Apr
573,0,1,AS Saint-Etienne,377,14Apr
574,1,1,AS Saint-Etienne,377,06Apr
575,2,3,Lille OSC,377,06May
576,3,1,Lille OSC,377,28Apr
577,5,1,Lille OSC,377,21Apr
578,2,2,Lille OSC,377,14Apr
579,2,1,Lille OSC,377,07Apr
580,2,3,Toulouse FC,378,06May
581,2,1,Toulouse FC,378,29Apr
582,0,0,Toulouse FC,378,25Apr
583,2,0,Toulouse FC,378,21Apr
584,0,1,Toulouse FC,378,07Apr
585,3,1,EA Guingamp,378,06May
586,2,2,EA Guingamp,378,29Apr
587,3,1,EA Guingamp,378,21Apr
588,2,2,EA Guingamp,378,14Apr
589,4,0,EA Guingamp,378,07Apr
590,3,0,ES Troyes AC,379,06May
591,3,1,ES Troyes AC,379,28Apr
592,2,1,ES Troyes AC,379,22Apr
593,2,3,ES Troyes AC,379,15Apr
594,4,0,ES Troyes AC,379,07Apr
595,1,2,AS Monaco,379,06May
596,0,0,AS Monaco,379,28Apr
597,3,1,AS Monaco,379,21Apr
598,7,1,AS Monaco,379,15Apr
599,2,1,AS Monaco,379,07Apr
600,1,1,Leganés,380,14May
601,4,0,Leganés,380,08May
602,2,0,Leganés,380,30Apr
603,3,0,Leganés,380,26Apr
604,2,1,Leganés,380,22Apr
605,1,1,Deportivo Alaves,380,20May
606,3,1,Deportivo Alaves,380,14May
607,1,0,Deportivo Alaves,380,07May
608,1,4,Deportivo Alaves,380,30Apr
609,0,0,Deportivo Alaves,380,27Apr
610,0,1,Valencia,381,13May
611,4,1,Valencia,381,07May
612,2,1,Valencia,381,29Apr
613,2,3,Valencia,381,26Apr
614,2,0,Valencia,381,22Apr
615,1,4,Las Palmas,381,14May
616,1,0,Las Palmas,381,06May
617,0,5,Las Palmas,381,29Apr
618,3,0,Las Palmas,381,26Apr
619,1,1,Las Palmas,381,23Apr
620,1,4,Celta Vigo,382,17May
621,3,1,Celta Vigo,382,14May
622,1,1,Celta Vigo,382,11May
623,3,0,Celta Vigo,382,07May
624,0,1,Celta Vigo,382,04May
625,2,2,Real Sociedad,382,14May
626,1,1,Real Sociedad,382,05May
627,2,1,Real Sociedad,382,29Apr
628,2,3,Real Sociedad,382,26Apr
629,1,0,Real Sociedad,382,23Apr
630,0,2,Girona,383,08Jan
631,4,2,Girona,383,17Dec
632,2,1,Girona,383,11Dec
633,2,1,Girona,383,04Dec
634,1,2,Girona,383,26Nov
635,2,1,Atletico Madrid,383,01Aug
636,3,1,Atletico Madrid,383,21May
637,1,1,Atletico Madrid,383,14May
638,2,1,Atletico Madrid,383,10May
