,goals_for,goals_against,team,game_id,date
0,4,1,West Ham United,305,03Mar
1,4,1,West Ham United,305,24Feb
2,2,0,West Ham United,305,10Feb
3,3,1,West Ham United,305,03Feb
4,1,1,West Ham United,305,30Jan
5,3,0,Southampton,305,10Mar
6,0,0,Southampton,305,03Mar
7,1,1,Southampton,305,24Feb
8,1,2,Southampton,305,17Feb
9,0,2,Southampton,305,11Feb
10,2,0,Brighton & Hove Albion,306,10Mar
11,2,1,Brighton & Hove Albion,306,04Mar
12,4,1,Brighton & Hove Albion,306,24Feb
13,3,1,Brighton & Hove Albion,306,17Feb
14,1,1,Brighton & Hove Albion,306,10Feb
15,1,4,Leicester City,306,10Mar
16,1,1,Leicester City,306,03Mar
17,1,1,Leicester City,306,24Feb
18,1,0,Leicester City,306,16Feb
19,5,1,Leicester City,306,10Feb
20,1,2,Manchester United,307,13Mar
21,2,1,Manchester United,307,10Mar
22,2,3,Manchester United,307,05Mar
23,2,1,Manchester United,307,25Feb
24,2,0,Manchester United,307,21Feb
25,0,0,Swansea City,307,10Mar
26,4,1,Swansea City,307,03Mar
27,2,0,Swansea City,307,27Feb
28,4,1,Swansea City,307,24Feb
29,0,0,Swansea City,307,17Feb
30,2,0,Newcastle United,308,03Mar
31,2,2,Newcastle United,308,24Feb
32,1,0,Newcastle United,308,11Feb
33,1,1,Newcastle United,308,04Feb
34,1,1,Newcastle United,308,31Jan
35,0,0,Huddersfield Town,308,10Mar
36,2,0,Huddersfield Town,308,03Mar
37,1,2,Huddersfield Town,308,24Feb
38,0,2,Huddersfield Town,308,17Feb
39,4,1,Huddersfield Town,308,11Feb
40,3,0,Watford,309,11Mar
41,1,0,Watford,309,03Mar
42,1,0,Watford,309,24Feb
43,2,0,Watford,309,10Feb
44,4,1,Watford,309,05Feb
45,1,4,Bournemouth,309,11Mar
46,1,1,Bournemouth,309,03Mar
47,2,2,Bournemouth,309,24Feb
48,4,1,Bournemouth,309,11Feb
49,2,1,Bournemouth,309,03Feb
50,1,4,West Bromwich Albion,310,10Mar
51,1,0,West Bromwich Albion,310,03Mar
52,1,2,West Bromwich Albion,310,24Feb
53,1,2,West Bromwich Albion,310,17Feb
54,3,0,West Bromwich Albion,310,12Feb
55,2,1,Burnley,310,03Mar
56,1,1,Burnley,310,24Feb
57,1,0,Burnley,310,10Feb
58,1,1,Burnley,310,03Feb
59,1,1,Burnley,310,31Jan
60,2,0,Everton,311,10Mar
61,2,1,Everton,311,03Mar
62,1,0,Everton,311,24Feb
63,3,1,Everton,311,10Feb
64,5,1,Everton,311,03Feb
65,0,2,Manchester City,311,12Mar
66,1,2,Manchester City,311,07Mar
67,1,0,Manchester City,311,04Mar
68,0,3,Manchester City,311,01Mar
69,3,0,Manchester City,311,25Feb
70,3,0,Arsenal,312,11Mar
71,0,2,Arsenal,312,08Mar
72,2,1,Arsenal,312,04Mar
73,0,3,Arsenal,312,01Mar
74,3,0,Arsenal,312,25Feb
75,0,2,Stoke City,312,12Mar
76,0,0,Stoke City,312,03Mar
77,1,1,Stoke City,312,24Feb
78,1,1,Stoke City,312,10Feb
79,2,1,Stoke City,312,03Feb
80,2,4,Chelsea,313,14Mar
81,3,0,Chelsea,313,14Mar
82,2,1,Chelsea,313,10Mar
83,1,0,Chelsea,313,04Mar
84,2,1,Chelsea,313,25Feb
85,0,2,Tottenham Hotspur,313,13Mar
86,1,4,Tottenham Hotspur,313,11Mar
87,1,2,Tottenham Hotspur,313,07Mar
88,2,0,Tottenham Hotspur,313,03Mar
89,6,1,Tottenham Hotspur,313,28Feb
90,1,2,Everton,314,17Mar
91,2,0,Everton,314,10Mar
92,2,1,Everton,314,03Mar
93,1,0,Everton,314,24Feb
94,3,1,Everton,314,10Feb
95,1,2,Liverpool,314,31Mar
96,5,0,Liverpool,314,17Mar
97,1,1,Liverpool,314,14Mar
98,2,1,Liverpool,314,10Mar
99,0,0,Liverpool,314,06Mar
100,2,1,Bournemouth,315,17Mar
101,1,4,Bournemouth,315,11Mar
102,1,1,Bournemouth,315,03Mar
103,2,2,Bournemouth,315,24Feb
104,4,1,Bournemouth,315,11Feb
105,0,2,Crystal Palace,315,17Mar
106,2,1,Crystal Palace,315,10Mar
107,2,3,Crystal Palace,315,05Mar
108,0,1,Crystal Palace,315,25Feb
109,3,1,Crystal Palace,315,10Feb
