,name,position,team,game_id,player_id
0,Pope,XX,Burnley,210,67170
1,Bardsley,DF,Burnley,210,503
2,Tarkowski,DF,Burnley,210,55365
3,Mee,DF,Burnley,210,40793
4,Taylor,DF,Burnley,210,62671
5,Cork,DM,Burnley,210,12857
6,Defour,MF,Burnley,210,9295
7,Guðmundsson,FW,Burnley,210,49182
8,Hendrick,MF,Burnley,210,47298
9,Arfield,MF,Burnley,210,11480
10,Barnes,FW,Burnley,210,25844
11,Mignolet,XX,Liverpool,210,14326
12,Arnold,DF,Liverpool,210,110457
13,Lovren,DF,Liverpool,210,24024
14,Klavan,DF,Liverpool,210,2440
15,Gomez,DF,Liverpool,210,93605
16,Can,DM,Liverpool,210,67096
17,Wijnaldum,MF,Liverpool,210,7404
18,Mané,FW,Liverpool,210,72713
19,Lallana,AM,Liverpool,210,7745
20,Oxlade Chamberlain,MF,Liverpool,210,46038
21,Solanke,FW,Liverpool,210,95401
22,Schmeichel,XX,Leicester City,211,6670
23,Amartey,DF,Leicester City,211,89291
24,Morgan,DF,Leicester City,211,25714
25,Maguire,DF,Leicester City,211,57627
26,Fuchs,DF,Leicester City,211,13361
27,Ndidi,DM,Leicester City,211,80418
28,James,MF,Leicester City,211,40889
29,Mahrez,FW,Leicester City,211,73506
30,Okazaki,FW,Leicester City,211,24460
31,Albrighton,MF,Leicester City,211,32680
32,Slimani,FW,Leicester City,211,77437
33,Lössl,XX,Huddersfield Town,211,19553
34,Smith,DF,Huddersfield Town,211,82894
35,Zanka,DF,Huddersfield Town,211,10741
36,Schindler,DF,Huddersfield Town,211,53718
37,Löwe,DF,Huddersfield Town,211,51480
38,Williams,DM,Huddersfield Town,211,44496
39,Mooy,MF,Huddersfield Town,211,41166
40,van La Parra,FW,Huddersfield Town,211,25218
41,Ince,MF,Huddersfield Town,211,50793
42,Lolley,FW,Huddersfield Town,211,85986
43,Mounié,FW,Huddersfield Town,211,82272
44,Butland,XX,Stoke City,212,61705
45,Edwards,DF,Stoke City,212,114693
46,Zouma,DF,Stoke City,212,62935
47,Wimmer,DF,Stoke City,212,58971
48,Pieters,DF,Stoke City,212,2302
49,Cameron,DF,Stoke City,212,18217
50,Adam,MF,Stoke City,212,1289
51,Shaqiri,FW,Stoke City,212,36861
52,Allen,MF,Stoke City,212,22845
53,Choupo Moting,FW,Stoke City,212,11127
54,Crouch,FW,Stoke City,212,105
55,Darlow,XX,Newcastle United,212,51244
56,Yedlin,DF,Newcastle United,212,76976
57,Lascelles,DF,Newcastle United,212,67932
58,Clark,DF,Newcastle United,212,39242
59,Javi Manquillo,DF,Newcastle United,212,70244
60,Shelvey,MF,Newcastle United,212,25212
61,Diamé,MF,Newcastle United,212,39492
62,Murphy,FW,Newcastle United,212,86163
63,Atsu,MF,Newcastle United,212,59028
64,Ritchie,MF,Newcastle United,212,39240
65,Ayoze Perez,AM,Newcastle United,212,84116
66,Pickford,XX,Everton,213,67696
67,Holgate,DF,Everton,213,97008
68,Keane,DF,Everton,213,64551
69,Williams,DF,Everton,213,25653
70,Martina,DF,Everton,213,30280
71,Davies,MF,Everton,213,109026
72,Schneiderlin,DM,Everton,213,11225
73,Vlašić,AM,Everton,213,92524
74,Rooney,FW,Everton,213,57
75,Bolasie,FW,Everton,213,43121
76,Niasse,FW,Everton,213,23784
77,De Gea,XX,Manchester United,213,41206
78,Lindelöf,DF,Manchester United,213,74233
79,Jones,DF,Manchester United,213,40780
80,Rojo,DF,Manchester United,213,31237
81,Shaw,DF,Manchester United,213,65926
82,Matić,DM,Manchester United,213,31740
83,Mata,AM,Manchester United,213,10723
84,Herrera,MF,Manchester United,213,40043
85,Pogba,MF,Manchester United,213,56805
86,Lingard,AM,Manchester United,213,71489
87,Martial,FW,Manchester United,213,76346
88,McCarthy,XX,Southampton,214,25690
89,Pied,DF,Southampton,214,25255
90,Stephens,DF,Southampton,214,53396
91,Yoshida,DF,Southampton,214,24453
92,Bertrand,DF,Southampton,214,20621
93,Romeu,DM,Southampton,214,40786
94,Højbjerg,MF,Southampton,214,79297
95,Ward-Prowse,MF,Southampton,214,65842
96,Tadic,FW,Southampton,214,25134
97,Boufal,MF,Southampton,214,97253
98,Long,FW,Southampton,214,1903
99,Hennessey,XX,Crystal Palace,214,8611
100,Fosu-Mensah,DF,Crystal Palace,214,105224
101,Kelly,DF,Crystal Palace,214,31246
102,Tomkins,DF,Crystal Palace,214,18303
103,Schlupp,DF,Crystal Palace,214,57386
104,McArthur,MF,Crystal Palace,214,21554
105,Milivojević,DM,Crystal Palace,214,61174
106,Townsend,FW,Crystal Palace,214,45908
107,Cabaye,MF,Crystal Palace,214,2776
108,Zaha,FW,Crystal Palace,214,48792
109,Benteke,FW,Crystal Palace,214,16811
110,Fabiański,XX,Swansea City,215,347
111,Rangel,DF,Swansea City,215,25662
112,van der Hoorn,DF,Swansea City,215,59053
113,Fernández,DF,Swansea City,215,26953
114,Mawson,DF,Swansea City,215,82782
115,Olsson,DF,Swansea City,215,11655
116,Renato Sanches,MF,Swansea City,215,100242
117,Clucas,MF,Swansea City,215,48117
118,Carroll,MF,Swansea City,215,55735
119,Dyer,MF,Swansea City,215,7734
120,Ayew,FW,Swansea City,215,43399
121,Lloris,XX,Tottenham Hotspur,215,2610
122,Trippier,DF,Tottenham Hotspur,215,40791
123,Sánchez,DF,Tottenham Hotspur,215,84584
124,Vertonghen,DF,Tottenham Hotspur,215,849
125,Davies,DF,Tottenham Hotspur,215,74374
126,Eriksen,AM,Tottenham Hotspur,215,44435
127,Dier,DM,Tottenham Hotspur,215,55465
128,Lamela,MF,Tottenham Hotspur,215,35535
129,Alli,AM,Tottenham Hotspur,215,74303
130,Heung-Min Son,FW,Tottenham Hotspur,215,48353
131,Llorente,FW,Tottenham Hotspur,215,1953
132,Adrián,XX,West Ham United,216,64753
133,Reid,DF,West Ham United,216,6211
134,Ogbonna,DF,West Ham United,216,6063
135,Cresswell,DF,West Ham United,216,44073
136,Zabaleta,DF,West Ham United,216,1613
137,Kouyaté,DM,West Ham United,216,15881
138,Obiang,MF,West Ham United,216,53286
139,Masuaku,DF,West Ham United,216,63786
140,Arnautovic,FW,West Ham United,216,7579
141,Lanzini,AM,West Ham United,216,50921
142,Carroll,FW,West Ham United,216,4054
143,Foster,XX,West Bromwich Albion,216,1885
144,Dawson,DF,West Bromwich Albion,216,47245
145,Hegazy,DF,West Bromwich Albion,216,40854
146,Evans,DF,West Bromwich Albion,216,7777
147,Gibbs,DF,West Bromwich Albion,216,13484
148,Yacob,DM,West Bromwich Albion,216,5781
149,Krychowiak,DM,West Bromwich Albion,216,10589
150,Rodriguez,FW,West Bromwich Albion,216,25205
151,Livermore,DM,West Bromwich Albion,216,40010
152,McClean,MF,West Bromwich Albion,216,48962
153,Rondón,FW,West Bromwich Albion,216,35222
154,Ederson Moraes,XX,Manchester City,217,74330
155,Walker,DF,Manchester City,217,37666
156,Stones,DF,Manchester City,217,58793
157,Otamendi,DF,Manchester City,217,21163
158,Delph,MF,Manchester City,217,25974
